,# of evaluations,epsilon,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,theta_9,theta_10,theta_11,theta_12,theta_13,theta_14,theta_15,theta_16,theta_17,theta_18,theta_19,theta_20,theta_21,theta_22,theta_23,theta_24,theta_25,theta_26,theta_27,theta_28,theta_29,theta_30,theta_31,theta_32,theta_33,theta_34,theta_35,theta_36,theta_37,theta_38,theta_39
169,169,0.04752888482796243,3.8285123377586228,5.349579273900227,3.2000259971390017,5.591348848482763,0.4384081306505996,4.9267667288500565,1.0493406069830102,5.867033526491733,3.303204635185774,0.954588059482641,4.174863966285721,4.095206764311907,2.5652459197832727,2.714118559058009,4.936956463147763,0.6338768371620869,3.126664793440876,4.988533526917666,1.9331202159267638,3.1820208955298943,0.9723699723564921,3.539773947297982,1.4720285019225072,0.5369126370881827,2.7682105130959607,0.8230309110881282,1.5848678989751737,4.13122990812895,1.8541094001295018,1.677301963061391,3.4224677479674903,2.390641554001587,0.6635594667378678,3.344938983990805,3.212954848512276,4.808324402869696,5.772487584310908,1.04004891303298,2.0085238651977138,2.314260275547697
170,170,0.04752888624999644,3.8285123377586228,5.349579273900227,3.2000259971390017,5.591348848482763,0.4384081206505996,4.9267667388500564,1.0493406069830102,5.867033526491733,3.303204635185774,0.954588059482641,4.174863966285721,4.095206764311907,2.5652459197832727,2.714118559058009,4.936956463147763,0.6338768371620869,3.126664793440876,4.988533526917666,1.9331202159267638,3.1820208955298943,0.9723699723564921,3.539773947297982,1.4720285019225072,0.5369126370881827,2.7682105130959607,0.8230309110881282,1.5848678989751737,4.13122990812895,1.8541094001295018,1.677301963061391,3.4224677479674903,2.390641554001587,0.6635594667378678,3.344938983990805,3.212954848512276,4.808324402869696,5.772487584310908,1.04004891303298,2.0085238651977138,2.314260275547697
171,171,0.04752888613122887,3.8285123377586228,5.349579273900227,3.2000259971390017,5.591348848482763,0.4384081206505996,4.9267667288500565,1.0493406169830102,5.867033526491733,3.303204635185774,0.954588059482641,4.174863966285721,4.095206764311907,2.5652459197832727,2.714118559058009,4.936956463147763,0.6338768371620869,3.126664793440876,4.988533526917666,1.9331202159267638,3.1820208955298943,0.9723699723564921,3.539773947297982,1.4720285019225072,0.5369126370881827,2.7682105130959607,0.8230309110881282,1.5848678989751737,4.13122990812895,1.8541094001295018,1.677301963061391,3.4224677479674903,2.390641554001587,0.6635594667378678,3.344938983990805,3.212954848512276,4.808324402869696,5.772487584310908,1.04004891303298,2.0085238651977138,2.314260275547697
172,172,0.04752888563744963,3.8285123377586228,5.349579273900227,3.2000259971390017,5.591348848482763,0.4384081206505996,4.9267667288500565,1.0493406069830102,5.867033536491733,3.303204635185774,0.954588059482641,4.174863966285721,4.095206764311907,2.5652459197832727,2.714118559058009,4.936956463147763,0.6338768371620869,3.126664793440876,4.988533526917666,1.9331202159267638,3.1820208955298943,0.9723699723564921,3.539773947297982,1.4720285019225072,0.5369126370881827,2.7682105130959607,0.8230309110881282,1.5848678989751737,4.13122990812895,1.8541094001295018,1.677301963061391,3.4224677479674903,2.390641554001587,0.6635594667378678,3.344938983990805,3.212954848512276,4.808324402869696,5.772487584310908,1.04004891303298,2.0085238651977138,2.314260275547697
173,173,0.0475288859778544,3.8285123377586228,5.349579273900227,3.2000259971390017,5.591348848482763,0.4384081206505996,4.9267667288500565,1.0493406069830102,5.867033526491733,3.3032046451857737,0.954588059482641,4.174863966285721,4.095206764311907,2.5652459197832727,2.714118559058009,4.936956463147763,0.6338768371620869,3.126664793440876,4.988533526917666,1.9331202159267638,3.1820208955298943,0.9723699723564921,3.539773947297982,1.4720285019225072,0.5369126370881827,2.7682105130959607,0.8230309110881282,1.5848678989751737,4.13122990812895,1.8541094001295018,1.677301963061391,3.4224677479674903,2.390641554001587,0.6635594667378678,3.344938983990805,3.212954848512276,4.808324402869696,5.772487584310908,1.04004891303298,2.0085238651977138,2.314260275547697
174,174,0.0475288859778544,3.8285123377586228,5.349579273900227,3.2000259971390017,5.591348848482763,0.4384081206505996,4.9267667288500565,1.0493406069830102,5.867033526491733,3.303204635185774,0.9545880694826411,4.174863966285721,4.095206764311907,2.5652459197832727,2.714118559058009,4.936956463147763,0.6338768371620869,3.126664793440876,4.988533526917666,1.9331202159267638,3.1820208955298943,0.9723699723564921,3.539773947297982,1.4720285019225072,0.5369126370881827,2.7682105130959607,0.8230309110881282,1.5848678989751737,4.13122990812895,1.8541094001295018,1.677301963061391,3.4224677479674903,2.390641554001587,0.6635594667378678,3.344938983990805,3.212954848512276,4.808324402869696,5.772487584310908,1.04004891303298,2.0085238651977138,2.314260275547697
175,175,0.0475288859778544,3.8285123377586228,5.349579273900227,3.2000259971390017,5.591348848482763,0.4384081206505996,4.9267667288500565,1.0493406069830102,5.867033526491733,3.303204635185774,0.954588059482641,4.174863976285721,4.095206764311907,2.5652459197832727,2.714118559058009,4.936956463147763,0.6338768371620869,3.126664793440876,4.988533526917666,1.9331202159267638,3.1820208955298943,0.9723699723564921,3.539773947297982,1.4720285019225072,0.5369126370881827,2.7682105130959607,0.8230309110881282,1.5848678989751737,4.13122990812895,1.8541094001295018,1.677301963061391,3.4224677479674903,2.390641554001587,0.6635594667378678,3.344938983990805,3.212954848512276,4.808324402869696,5.772487584310908,1.04004891303298,2.0085238651977138,2.314260275547697
176,176,0.0475288859778544,3.8285123377586228,5.349579273900227,3.2000259971390017,5.591348848482763,0.4384081206505996,4.9267667288500565,1.0493406069830102,5.867033526491733,3.303204635185774,0.954588059482641,4.174863966285721,4.095206774311907,2.5652459197832727,2.714118559058009,4.936956463147763,0.6338768371620869,3.126664793440876,4.988533526917666,1.9331202159267638,3.1820208955298943,0.9723699723564921,3.539773947297982,1.4720285019225072,0.5369126370881827,2.7682105130959607,0.8230309110881282,1.5848678989751737,4.13122990812895,1.8541094001295018,1.677301963061391,3.4224677479674903,2.390641554001587,0.6635594667378678,3.344938983990805,3.212954848512276,4.808324402869696,5.772487584310908,1.04004891303298,2.0085238651977138,2.314260275547697
177,177,0.0475288859778544,3.8285123377586228,5.349579273900227,3.2000259971390017,5.591348848482763,0.4384081206505996,4.9267667288500565,1.0493406069830102,5.867033526491733,3.303204635185774,0.954588059482641,4.174863966285721,4.095206764311907,2.5652459297832726,2.714118559058009,4.936956463147763,0.6338768371620869,3.126664793440876,4.988533526917666,1.9331202159267638,3.1820208955298943,0.9723699723564921,3.539773947297982,1.4720285019225072,0.5369126370881827,2.7682105130959607,0.8230309110881282,1.5848678989751737,4.13122990812895,1.8541094001295018,1.677301963061391,3.4224677479674903,2.390641554001587,0.6635594667378678,3.344938983990805,3.212954848512276,4.808324402869696,5.772487584310908,1.04004891303298,2.0085238651977138,2.314260275547697
178,178,0.0475288859778544,3.8285123377586228,5.349579273900227,3.2000259971390017,5.591348848482763,0.4384081206505996,4.9267667288500565,1.0493406069830102,5.867033526491733,3.303204635185774,0.954588059482641,4.174863966285721,4.095206764311907,2.5652459197832727,2.7141185690580087,4.936956463147763,0.6338768371620869,3.126664793440876,4.988533526917666,1.9331202159267638,3.1820208955298943,0.9723699723564921,3.539773947297982,1.4720285019225072,0.5369126370881827,2.7682105130959607,0.8230309110881282,1.5848678989751737,4.13122990812895,1.8541094001295018,1.677301963061391,3.4224677479674903,2.390641554001587,0.6635594667378678,3.344938983990805,3.212954848512276,4.808324402869696,5.772487584310908,1.04004891303298,2.0085238651977138,2.314260275547697
179,179,0.0475288859778544,3.8285123377586228,5.349579273900227,3.2000259971390017,5.591348848482763,0.4384081206505996,4.9267667288500565,1.0493406069830102,5.867033526491733,3.303204635185774,0.954588059482641,4.174863966285721,4.095206764311907,2.5652459197832727,2.714118559058009,4.936956473147763,0.6338768371620869,3.126664793440876,4.988533526917666,1.9331202159267638,3.1820208955298943,0.9723699723564921,3.539773947297982,1.4720285019225072,0.5369126370881827,2.7682105130959607,0.8230309110881282,1.5848678989751737,4.13122990812895,1.8541094001295018,1.677301963061391,3.4224677479674903,2.390641554001587,0.6635594667378678,3.344938983990805,3.212954848512276,4.808324402869696,5.772487584310908,1.04004891303298,2.0085238651977138,2.314260275547697
180,180,0.0475288859778544,3.8285123377586228,5.349579273900227,3.2000259971390017,5.591348848482763,0.4384081206505996,4.9267667288500565,1.0493406069830102,5.867033526491733,3.303204635185774,0.954588059482641,4.174863966285721,4.095206764311907,2.5652459197832727,2.714118559058009,4.936956463147763,0.6338768471620869,3.126664793440876,4.988533526917666,1.9331202159267638,3.1820208955298943,0.9723699723564921,3.539773947297982,1.4720285019225072,0.5369126370881827,2.7682105130959607,0.8230309110881282,1.5848678989751737,4.13122990812895,1.8541094001295018,1.677301963061391,3.4224677479674903,2.390641554001587,0.6635594667378678,3.344938983990805,3.212954848512276,4.808324402869696,5.772487584310908,1.04004891303298,2.0085238651977138,2.314260275547697
181,181,0.0475288859778544,3.8285123377586228,5.349579273900227,3.2000259971390017,5.591348848482763,0.4384081206505996,4.9267667288500565,1.0493406069830102,5.867033526491733,3.303204635185774,0.954588059482641,4.174863966285721,4.095206764311907,2.5652459197832727,2.714118559058009,4.936956463147763,0.6338768371620869,3.126664803440876,4.988533526917666,1.9331202159267638,3.1820208955298943,0.9723699723564921,3.539773947297982,1.4720285019225072,0.5369126370881827,2.7682105130959607,0.8230309110881282,1.5848678989751737,4.13122990812895,1.8541094001295018,1.677301963061391,3.4224677479674903,2.390641554001587,0.6635594667378678,3.344938983990805,3.212954848512276,4.808324402869696,5.772487584310908,1.04004891303298,2.0085238651977138,2.314260275547697
182,182,0.0475288859778544,3.8285123377586228,5.349579273900227,3.2000259971390017,5.591348848482763,0.4384081206505996,4.9267667288500565,1.0493406069830102,5.867033526491733,3.303204635185774,0.954588059482641,4.174863966285721,4.095206764311907,2.5652459197832727,2.714118559058009,4.936956463147763,0.6338768371620869,3.126664793440876,4.988533536917666,1.9331202159267638,3.1820208955298943,0.9723699723564921,3.539773947297982,1.4720285019225072,0.5369126370881827,2.7682105130959607,0.8230309110881282,1.5848678989751737,4.13122990812895,1.8541094001295018,1.677301963061391,3.4224677479674903,2.390641554001587,0.6635594667378678,3.344938983990805,3.212954848512276,4.808324402869696,5.772487584310908,1.04004891303298,2.0085238651977138,2.314260275547697
183,183,0.0475288859778544,3.8285123377586228,5.349579273900227,3.2000259971390017,5.591348848482763,0.4384081206505996,4.9267667288500565,1.0493406069830102,5.867033526491733,3.303204635185774,0.954588059482641,4.174863966285721,4.095206764311907,2.5652459197832727,2.714118559058009,4.936956463147763,0.6338768371620869,3.126664793440876,4.988533526917666,1.9331202259267637,3.1820208955298943,0.9723699723564921,3.539773947297982,1.4720285019225072,0.5369126370881827,2.7682105130959607,0.8230309110881282,1.5848678989751737,4.13122990812895,1.8541094001295018,1.677301963061391,3.4224677479674903,2.390641554001587,0.6635594667378678,3.344938983990805,3.212954848512276,4.808324402869696,5.772487584310908,1.04004891303298,2.0085238651977138,2.314260275547697
184,184,0.0475288859778544,3.8285123377586228,5.349579273900227,3.2000259971390017,5.591348848482763,0.4384081206505996,4.9267667288500565,1.0493406069830102,5.867033526491733,3.303204635185774,0.954588059482641,4.174863966285721,4.095206764311907,2.5652459197832727,2.714118559058009,4.936956463147763,0.6338768371620869,3.126664793440876,4.988533526917666,1.9331202159267638,3.1820209055298943,0.9723699723564921,3.539773947297982,1.4720285019225072,0.5369126370881827,2.7682105130959607,0.8230309110881282,1.5848678989751737,4.13122990812895,1.8541094001295018,1.677301963061391,3.4224677479674903,2.390641554001587,0.6635594667378678,3.344938983990805,3.212954848512276,4.808324402869696,5.772487584310908,1.04004891303298,2.0085238651977138,2.314260275547697
185,185,0.0475288859778544,3.8285123377586228,5.349579273900227,3.2000259971390017,5.591348848482763,0.4384081206505996,4.9267667288500565,1.0493406069830102,5.867033526491733,3.303204635185774,0.954588059482641,4.174863966285721,4.095206764311907,2.5652459197832727,2.714118559058009,4.936956463147763,0.6338768371620869,3.126664793440876,4.988533526917666,1.9331202159267638,3.1820208955298943,0.9723699823564922,3.539773947297982,1.4720285019225072,0.5369126370881827,2.7682105130959607,0.8230309110881282,1.5848678989751737,4.13122990812895,1.8541094001295018,1.677301963061391,3.4224677479674903,2.390641554001587,0.6635594667378678,3.344938983990805,3.212954848512276,4.808324402869696,5.772487584310908,1.04004891303298,2.0085238651977138,2.314260275547697
186,186,0.0475288859778544,3.8285123377586228,5.349579273900227,3.2000259971390017,5.591348848482763,0.4384081206505996,4.9267667288500565,1.0493406069830102,5.867033526491733,3.303204635185774,0.954588059482641,4.174863966285721,4.095206764311907,2.5652459197832727,2.714118559058009,4.936956463147763,0.6338768371620869,3.126664793440876,4.988533526917666,1.9331202159267638,3.1820208955298943,0.9723699723564921,3.539773957297982,1.4720285019225072,0.5369126370881827,2.7682105130959607,0.8230309110881282,1.5848678989751737,4.13122990812895,1.8541094001295018,1.677301963061391,3.4224677479674903,2.390641554001587,0.6635594667378678,3.344938983990805,3.212954848512276,4.808324402869696,5.772487584310908,1.04004891303298,2.0085238651977138,2.314260275547697
187,187,0.0475288859778544,3.8285123377586228,5.349579273900227,3.2000259971390017,5.591348848482763,0.4384081206505996,4.9267667288500565,1.0493406069830102,5.867033526491733,3.303204635185774,0.954588059482641,4.174863966285721,4.095206764311907,2.5652459197832727,2.714118559058009,4.936956463147763,0.6338768371620869,3.126664793440876,4.988533526917666,1.9331202159267638,3.1820208955298943,0.9723699723564921,3.539773947297982,1.4720285119225072,0.5369126370881827,2.7682105130959607,0.8230309110881282,1.5848678989751737,4.13122990812895,1.8541094001295018,1.677301963061391,3.4224677479674903,2.390641554001587,0.6635594667378678,3.344938983990805,3.212954848512276,4.808324402869696,5.772487584310908,1.04004891303298,2.0085238651977138,2.314260275547697
188,188,0.0475288859778544,3.8285123377586228,5.349579273900227,3.2000259971390017,5.591348848482763,0.4384081206505996,4.9267667288500565,1.0493406069830102,5.867033526491733,3.303204635185774,0.954588059482641,4.174863966285721,4.095206764311907,2.5652459197832727,2.714118559058009,4.936956463147763,0.6338768371620869,3.126664793440876,4.988533526917666,1.9331202159267638,3.1820208955298943,0.9723699723564921,3.539773947297982,1.4720285019225072,0.5369126470881828,2.7682105130959607,0.8230309110881282,1.5848678989751737,4.13122990812895,1.8541094001295018,1.677301963061391,3.4224677479674903,2.390641554001587,0.6635594667378678,3.344938983990805,3.212954848512276,4.808324402869696,5.772487584310908,1.04004891303298,2.0085238651977138,2.314260275547697
189,189,0.0475288859778544,3.8285123377586228,5.349579273900227,3.2000259971390017,5.591348848482763,0.4384081206505996,4.9267667288500565,1.0493406069830102,5.867033526491733,3.303204635185774,0.954588059482641,4.174863966285721,4.095206764311907,2.5652459197832727,2.714118559058009,4.936956463147763,0.6338768371620869,3.126664793440876,4.988533526917666,1.9331202159267638,3.1820208955298943,0.9723699723564921,3.539773947297982,1.4720285019225072,0.5369126370881827,2.7682105230959606,0.8230309110881282,1.5848678989751737,4.13122990812895,1.8541094001295018,1.677301963061391,3.4224677479674903,2.390641554001587,0.6635594667378678,3.344938983990805,3.212954848512276,4.808324402869696,5.772487584310908,1.04004891303298,2.0085238651977138,2.314260275547697
190,190,0.0475288859778544,3.8285123377586228,5.349579273900227,3.2000259971390017,5.591348848482763,0.4384081206505996,4.9267667288500565,1.0493406069830102,5.867033526491733,3.303204635185774,0.954588059482641,4.174863966285721,4.095206764311907,2.5652459197832727,2.714118559058009,4.936956463147763,0.6338768371620869,3.126664793440876,4.988533526917666,1.9331202159267638,3.1820208955298943,0.9723699723564921,3.539773947297982,1.4720285019225072,0.5369126370881827,2.7682105130959607,0.8230309210881283,1.5848678989751737,4.13122990812895,1.8541094001295018,1.677301963061391,3.4224677479674903,2.390641554001587,0.6635594667378678,3.344938983990805,3.212954848512276,4.808324402869696,5.772487584310908,1.04004891303298,2.0085238651977138,2.314260275547697
191,191,0.0475288859778544,3.8285123377586228,5.349579273900227,3.2000259971390017,5.591348848482763,0.4384081206505996,4.9267667288500565,1.0493406069830102,5.867033526491733,3.303204635185774,0.954588059482641,4.174863966285721,4.095206764311907,2.5652459197832727,2.714118559058009,4.936956463147763,0.6338768371620869,3.126664793440876,4.988533526917666,1.9331202159267638,3.1820208955298943,0.9723699723564921,3.539773947297982,1.4720285019225072,0.5369126370881827,2.7682105130959607,0.8230309110881282,1.5848679089751736,4.13122990812895,1.8541094001295018,1.677301963061391,3.4224677479674903,2.390641554001587,0.6635594667378678,3.344938983990805,3.212954848512276,4.808324402869696,5.772487584310908,1.04004891303298,2.0085238651977138,2.314260275547697
192,192,0.0475288859778544,3.8285123377586228,5.349579273900227,3.2000259971390017,5.591348848482763,0.4384081206505996,4.9267667288500565,1.0493406069830102,5.867033526491733,3.303204635185774,0.954588059482641,4.174863966285721,4.095206764311907,2.5652459197832727,2.714118559058009,4.936956463147763,0.6338768371620869,3.126664793440876,4.988533526917666,1.9331202159267638,3.1820208955298943,0.9723699723564921,3.539773947297982,1.4720285019225072,0.5369126370881827,2.7682105130959607,0.8230309110881282,1.5848678989751737,4.13122991812895,1.8541094001295018,1.677301963061391,3.4224677479674903,2.390641554001587,0.6635594667378678,3.344938983990805,3.212954848512276,4.808324402869696,5.772487584310908,1.04004891303298,2.0085238651977138,2.314260275547697
193,193,0.0475288859778544,3.8285123377586228,5.349579273900227,3.2000259971390017,5.591348848482763,0.4384081206505996,4.9267667288500565,1.0493406069830102,5.867033526491733,3.303204635185774,0.954588059482641,4.174863966285721,4.095206764311907,2.5652459197832727,2.714118559058009,4.936956463147763,0.6338768371620869,3.126664793440876,4.988533526917666,1.9331202159267638,3.1820208955298943,0.9723699723564921,3.539773947297982,1.4720285019225072,0.5369126370881827,2.7682105130959607,0.8230309110881282,1.5848678989751737,4.13122990812895,1.8541094101295017,1.677301963061391,3.4224677479674903,2.390641554001587,0.6635594667378678,3.344938983990805,3.212954848512276,4.808324402869696,5.772487584310908,1.04004891303298,2.0085238651977138,2.314260275547697
194,194,0.0475288859778544,3.8285123377586228,5.349579273900227,3.2000259971390017,5.591348848482763,0.4384081206505996,4.9267667288500565,1.0493406069830102,5.867033526491733,3.303204635185774,0.954588059482641,4.174863966285721,4.095206764311907,2.5652459197832727,2.714118559058009,4.936956463147763,0.6338768371620869,3.126664793440876,4.988533526917666,1.9331202159267638,3.1820208955298943,0.9723699723564921,3.539773947297982,1.4720285019225072,0.5369126370881827,2.7682105130959607,0.8230309110881282,1.5848678989751737,4.13122990812895,1.8541094001295018,1.677301973061391,3.4224677479674903,2.390641554001587,0.6635594667378678,3.344938983990805,3.212954848512276,4.808324402869696,5.772487584310908,1.04004891303298,2.0085238651977138,2.314260275547697
195,195,0.0475288859778544,3.8285123377586228,5.349579273900227,3.2000259971390017,5.591348848482763,0.4384081206505996,4.9267667288500565,1.0493406069830102,5.867033526491733,3.303204635185774,0.954588059482641,4.174863966285721,4.095206764311907,2.5652459197832727,2.714118559058009,4.936956463147763,0.6338768371620869,3.126664793440876,4.988533526917666,1.9331202159267638,3.1820208955298943,0.9723699723564921,3.539773947297982,1.4720285019225072,0.5369126370881827,2.7682105130959607,0.8230309110881282,1.5848678989751737,4.13122990812895,1.8541094001295018,1.677301963061391,3.4224677579674903,2.390641554001587,0.6635594667378678,3.344938983990805,3.212954848512276,4.808324402869696,5.772487584310908,1.04004891303298,2.0085238651977138,2.314260275547697
196,196,0.0475288859778544,3.8285123377586228,5.349579273900227,3.2000259971390017,5.591348848482763,0.4384081206505996,4.9267667288500565,1.0493406069830102,5.867033526491733,3.303204635185774,0.954588059482641,4.174863966285721,4.095206764311907,2.5652459197832727,2.714118559058009,4.936956463147763,0.6338768371620869,3.126664793440876,4.988533526917666,1.9331202159267638,3.1820208955298943,0.9723699723564921,3.539773947297982,1.4720285019225072,0.5369126370881827,2.7682105130959607,0.8230309110881282,1.5848678989751737,4.13122990812895,1.8541094001295018,1.677301963061391,3.4224677479674903,2.390641564001587,0.6635594667378678,3.344938983990805,3.212954848512276,4.808324402869696,5.772487584310908,1.04004891303298,2.0085238651977138,2.314260275547697
197,197,0.0475288859778544,3.8285123377586228,5.349579273900227,3.2000259971390017,5.591348848482763,0.4384081206505996,4.9267667288500565,1.0493406069830102,5.867033526491733,3.303204635185774,0.954588059482641,4.174863966285721,4.095206764311907,2.5652459197832727,2.714118559058009,4.936956463147763,0.6338768371620869,3.126664793440876,4.988533526917666,1.9331202159267638,3.1820208955298943,0.9723699723564921,3.539773947297982,1.4720285019225072,0.5369126370881827,2.7682105130959607,0.8230309110881282,1.5848678989751737,4.13122990812895,1.8541094001295018,1.677301963061391,3.4224677479674903,2.390641554001587,0.6635594767378679,3.344938983990805,3.212954848512276,4.808324402869696,5.772487584310908,1.04004891303298,2.0085238651977138,2.314260275547697
198,198,0.0475288859778544,3.8285123377586228,5.349579273900227,3.2000259971390017,5.591348848482763,0.4384081206505996,4.9267667288500565,1.0493406069830102,5.867033526491733,3.303204635185774,0.954588059482641,4.174863966285721,4.095206764311907,2.5652459197832727,2.714118559058009,4.936956463147763,0.6338768371620869,3.126664793440876,4.988533526917666,1.9331202159267638,3.1820208955298943,0.9723699723564921,3.539773947297982,1.4720285019225072,0.5369126370881827,2.7682105130959607,0.8230309110881282,1.5848678989751737,4.13122990812895,1.8541094001295018,1.677301963061391,3.4224677479674903,2.390641554001587,0.6635594667378678,3.3449389939908047,3.212954848512276,4.808324402869696,5.772487584310908,1.04004891303298,2.0085238651977138,2.314260275547697
199,199,0.0475288859778544,3.8285123377586228,5.349579273900227,3.2000259971390017,5.591348848482763,0.4384081206505996,4.9267667288500565,1.0493406069830102,5.867033526491733,3.303204635185774,0.954588059482641,4.174863966285721,4.095206764311907,2.5652459197832727,2.714118559058009,4.936956463147763,0.6338768371620869,3.126664793440876,4.988533526917666,1.9331202159267638,3.1820208955298943,0.9723699723564921,3.539773947297982,1.4720285019225072,0.5369126370881827,2.7682105130959607,0.8230309110881282,1.5848678989751737,4.13122990812895,1.8541094001295018,1.677301963061391,3.4224677479674903,2.390641554001587,0.6635594667378678,3.344938983990805,3.212954858512276,4.808324402869696,5.772487584310908,1.04004891303298,2.0085238651977138,2.314260275547697
200,200,0.0475288859778544,3.8285123377586228,5.349579273900227,3.2000259971390017,5.591348848482763,0.4384081206505996,4.9267667288500565,1.0493406069830102,5.867033526491733,3.303204635185774,0.954588059482641,4.174863966285721,4.095206764311907,2.5652459197832727,2.714118559058009,4.936956463147763,0.6338768371620869,3.126664793440876,4.988533526917666,1.9331202159267638,3.1820208955298943,0.9723699723564921,3.539773947297982,1.4720285019225072,0.5369126370881827,2.7682105130959607,0.8230309110881282,1.5848678989751737,4.13122990812895,1.8541094001295018,1.677301963061391,3.4224677479674903,2.390641554001587,0.6635594667378678,3.344938983990805,3.212954848512276,4.808324412869696,5.772487584310908,1.04004891303298,2.0085238651977138,2.314260275547697
201,201,0.0475288859778544,3.8285123377586228,5.349579273900227,3.2000259971390017,5.591348848482763,0.4384081206505996,4.9267667288500565,1.0493406069830102,5.867033526491733,3.303204635185774,0.954588059482641,4.174863966285721,4.095206764311907,2.5652459197832727,2.714118559058009,4.936956463147763,0.6338768371620869,3.126664793440876,4.988533526917666,1.9331202159267638,3.1820208955298943,0.9723699723564921,3.539773947297982,1.4720285019225072,0.5369126370881827,2.7682105130959607,0.8230309110881282,1.5848678989751737,4.13122990812895,1.8541094001295018,1.677301963061391,3.4224677479674903,2.390641554001587,0.6635594667378678,3.344938983990805,3.212954848512276,4.808324402869696,5.772487594310908,1.04004891303298,2.0085238651977138,2.314260275547697
202,202,0.0475288859778544,3.8285123377586228,5.349579273900227,3.2000259971390017,5.591348848482763,0.4384081206505996,4.9267667288500565,1.0493406069830102,5.867033526491733,3.303204635185774,0.954588059482641,4.174863966285721,4.095206764311907,2.5652459197832727,2.714118559058009,4.936956463147763,0.6338768371620869,3.126664793440876,4.988533526917666,1.9331202159267638,3.1820208955298943,0.9723699723564921,3.539773947297982,1.4720285019225072,0.5369126370881827,2.7682105130959607,0.8230309110881282,1.5848678989751737,4.13122990812895,1.8541094001295018,1.677301963061391,3.4224677479674903,2.390641554001587,0.6635594667378678,3.344938983990805,3.212954848512276,4.808324402869696,5.772487584310908,1.04004892303298,2.0085238651977138,2.314260275547697
203,203,0.0475288859778544,3.8285123377586228,5.349579273900227,3.2000259971390017,5.591348848482763,0.4384081206505996,4.9267667288500565,1.0493406069830102,5.867033526491733,3.303204635185774,0.954588059482641,4.174863966285721,4.095206764311907,2.5652459197832727,2.714118559058009,4.936956463147763,0.6338768371620869,3.126664793440876,4.988533526917666,1.9331202159267638,3.1820208955298943,0.9723699723564921,3.539773947297982,1.4720285019225072,0.5369126370881827,2.7682105130959607,0.8230309110881282,1.5848678989751737,4.13122990812895,1.8541094001295018,1.677301963061391,3.4224677479674903,2.390641554001587,0.6635594667378678,3.344938983990805,3.212954848512276,4.808324402869696,5.772487584310908,1.04004891303298,2.0085238751977137,2.314260275547697
204,204,0.0475288859778544,3.8285123377586228,5.349579273900227,3.2000259971390017,5.591348848482763,0.4384081206505996,4.9267667288500565,1.0493406069830102,5.867033526491733,3.303204635185774,0.954588059482641,4.174863966285721,4.095206764311907,2.5652459197832727,2.714118559058009,4.936956463147763,0.6338768371620869,3.126664793440876,4.988533526917666,1.9331202159267638,3.1820208955298943,0.9723699723564921,3.539773947297982,1.4720285019225072,0.5369126370881827,2.7682105130959607,0.8230309110881282,1.5848678989751737,4.13122990812895,1.8541094001295018,1.677301963061391,3.4224677479674903,2.390641554001587,0.6635594667378678,3.344938983990805,3.212954848512276,4.808324402869696,5.772487584310908,1.04004891303298,2.0085238651977138,2.314260285547697
205,205,0.07829671496861218,3.961913264450844,5.531052239366241,3.073942562287742,5.460858602004727,1.5386681862719926,5.2576059506657185,1.0108862823245188,5.916227033735306,3.303204635185774,0.954588059482641,4.174863966285721,4.095206764311907,2.5652459197832727,2.714118559058009,4.936956463147763,0.6338768371620869,3.126664793440876,4.988533526917666,1.9331202159267638,3.1820208955298943,0.9723699723564921,3.539773947297982,1.4720285019225072,0.5369126370881827,2.7682105130959607,0.8230309110881282,1.5848678989751737,4.13122990812895,1.8541094001295018,1.677301963061391,3.4224677479674903,2.390641554001587,0.6635594667378678,3.344938983990805,3.212954848512276,4.808324402869696,5.772487584310908,1.04004891303298,2.0085238651977138,2.314260275547697
206,206,0.07829671730522951,3.961913274450844,5.531052239366241,3.073942562287742,5.460858602004727,1.5386681862719926,5.2576059506657185,1.0108862823245188,5.916227033735306,3.303204635185774,0.954588059482641,4.174863966285721,4.095206764311907,2.5652459197832727,2.714118559058009,4.936956463147763,0.6338768371620869,3.126664793440876,4.988533526917666,1.9331202159267638,3.1820208955298943,0.9723699723564921,3.539773947297982,1.4720285019225072,0.5369126370881827,2.7682105130959607,0.8230309110881282,1.5848678989751737,4.13122990812895,1.8541094001295018,1.677301963061391,3.4224677479674903,2.390641554001587,0.6635594667378678,3.344938983990805,3.212954848512276,4.808324402869696,5.772487584310908,1.04004891303298,2.0085238651977138,2.314260275547697
207,207,0.07829671791631619,3.961913264450844,5.531052249366241,3.073942562287742,5.460858602004727,1.5386681862719926,5.2576059506657185,1.0108862823245188,5.916227033735306,3.303204635185774,0.954588059482641,4.174863966285721,4.095206764311907,2.5652459197832727,2.714118559058009,4.936956463147763,0.6338768371620869,3.126664793440876,4.988533526917666,1.9331202159267638,3.1820208955298943,0.9723699723564921,3.539773947297982,1.4720285019225072,0.5369126370881827,2.7682105130959607,0.8230309110881282,1.5848678989751737,4.13122990812895,1.8541094001295018,1.677301963061391,3.4224677479674903,2.390641554001587,0.6635594667378678,3.344938983990805,3.212954848512276,4.808324402869696,5.772487584310908,1.04004891303298,2.0085238651977138,2.314260275547697
