,# of evaluations,epsilon,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,theta_9,theta_10,theta_11,theta_12,theta_13,theta_14,theta_15,theta_16,theta_17,theta_18,theta_19,theta_20,theta_21,theta_22,theta_23,theta_24,theta_25,theta_26,theta_27,theta_28,theta_29,theta_30,theta_31
184,184,0.05055325280484551,5.042993898418111,0.5543233810645519,1.58465873767047,4.666819185317894,1.672531112492399,4.838382504596952,3.5618351848881202,4.571377353309033,6.238688998089397,5.697196558130559,5.521958452866624,2.0207568759413395,5.74460899742879,2.5057484687733074,3.546766754389152,4.157515942949509,2.0958587247789513,6.1827269335054975,0.12798034761451155,4.720327142167146,1.6422524655553565,3.442144339913285,0.6229421092083733,2.6271514795142377,5.638827162285529,0.026420344088260068,3.476335581831678,2.3835399968351805,1.456492714380464,1.0504525287724091,2.2518403931061086,0.1695793238538645
185,185,0.05055325280484551,5.042993898418111,0.5543233810645519,1.58465873767047,4.666819185317894,1.672531112492399,4.838382504596952,3.5618351848881202,4.571377353309033,6.238688998089397,5.697196558130559,5.521958452866624,2.0207568759413395,5.74460899742879,2.5057484687733074,3.546766754389152,4.157515942949509,2.0958587247789513,6.1827269335054975,0.12798033761451155,4.720327152167146,1.6422524655553565,3.442144339913285,0.6229421092083733,2.6271514795142377,5.638827162285529,0.026420344088260068,3.476335581831678,2.3835399968351805,1.456492714380464,1.0504525287724091,2.2518403931061086,0.1695793238538645
186,186,0.05055325280484551,5.042993898418111,0.5543233810645519,1.58465873767047,4.666819185317894,1.672531112492399,4.838382504596952,3.5618351848881202,4.571377353309033,6.238688998089397,5.697196558130559,5.521958452866624,2.0207568759413395,5.74460899742879,2.5057484687733074,3.546766754389152,4.157515942949509,2.0958587247789513,6.1827269335054975,0.12798033761451155,4.720327142167146,1.6422524755553565,3.442144339913285,0.6229421092083733,2.6271514795142377,5.638827162285529,0.026420344088260068,3.476335581831678,2.3835399968351805,1.456492714380464,1.0504525287724091,2.2518403931061086,0.1695793238538645
187,187,0.05055325280484551,5.042993898418111,0.5543233810645519,1.58465873767047,4.666819185317894,1.672531112492399,4.838382504596952,3.5618351848881202,4.571377353309033,6.238688998089397,5.697196558130559,5.521958452866624,2.0207568759413395,5.74460899742879,2.5057484687733074,3.546766754389152,4.157515942949509,2.0958587247789513,6.1827269335054975,0.12798033761451155,4.720327142167146,1.6422524655553565,3.442144349913285,0.6229421092083733,2.6271514795142377,5.638827162285529,0.026420344088260068,3.476335581831678,2.3835399968351805,1.456492714380464,1.0504525287724091,2.2518403931061086,0.1695793238538645
188,188,0.05055325280484551,5.042993898418111,0.5543233810645519,1.58465873767047,4.666819185317894,1.672531112492399,4.838382504596952,3.5618351848881202,4.571377353309033,6.238688998089397,5.697196558130559,5.521958452866624,2.0207568759413395,5.74460899742879,2.5057484687733074,3.546766754389152,4.157515942949509,2.0958587247789513,6.1827269335054975,0.12798033761451155,4.720327142167146,1.6422524655553565,3.442144339913285,0.6229421192083734,2.6271514795142377,5.638827162285529,0.026420344088260068,3.476335581831678,2.3835399968351805,1.456492714380464,1.0504525287724091,2.2518403931061086,0.1695793238538645
189,189,0.05055325280484551,5.042993898418111,0.5543233810645519,1.58465873767047,4.666819185317894,1.672531112492399,4.838382504596952,3.5618351848881202,4.571377353309033,6.238688998089397,5.697196558130559,5.521958452866624,2.0207568759413395,5.74460899742879,2.5057484687733074,3.546766754389152,4.157515942949509,2.0958587247789513,6.1827269335054975,0.12798033761451155,4.720327142167146,1.6422524655553565,3.442144339913285,0.6229421092083733,2.6271514895142376,5.638827162285529,0.026420344088260068,3.476335581831678,2.3835399968351805,1.456492714380464,1.0504525287724091,2.2518403931061086,0.1695793238538645
190,190,0.05055325280484551,5.042993898418111,0.5543233810645519,1.58465873767047,4.666819185317894,1.672531112492399,4.838382504596952,3.5618351848881202,4.571377353309033,6.238688998089397,5.697196558130559,5.521958452866624,2.0207568759413395,5.74460899742879,2.5057484687733074,3.546766754389152,4.157515942949509,2.0958587247789513,6.1827269335054975,0.12798033761451155,4.720327142167146,1.6422524655553565,3.442144339913285,0.6229421092083733,2.6271514795142377,5.638827172285529,0.026420344088260068,3.476335581831678,2.3835399968351805,1.456492714380464,1.0504525287724091,2.2518403931061086,0.1695793238538645
191,191,0.05055325280484551,5.042993898418111,0.5543233810645519,1.58465873767047,4.666819185317894,1.672531112492399,4.838382504596952,3.5618351848881202,4.571377353309033,6.238688998089397,5.697196558130559,5.521958452866624,2.0207568759413395,5.74460899742879,2.5057484687733074,3.546766754389152,4.157515942949509,2.0958587247789513,6.1827269335054975,0.12798033761451155,4.720327142167146,1.6422524655553565,3.442144339913285,0.6229421092083733,2.6271514795142377,5.638827162285529,0.02642035408826007,3.476335581831678,2.3835399968351805,1.456492714380464,1.0504525287724091,2.2518403931061086,0.1695793238538645
192,192,0.05055325280484551,5.042993898418111,0.5543233810645519,1.58465873767047,4.666819185317894,1.672531112492399,4.838382504596952,3.5618351848881202,4.571377353309033,6.238688998089397,5.697196558130559,5.521958452866624,2.0207568759413395,5.74460899742879,2.5057484687733074,3.546766754389152,4.157515942949509,2.0958587247789513,6.1827269335054975,0.12798033761451155,4.720327142167146,1.6422524655553565,3.442144339913285,0.6229421092083733,2.6271514795142377,5.638827162285529,0.026420344088260068,3.476335591831678,2.3835399968351805,1.456492714380464,1.0504525287724091,2.2518403931061086,0.1695793238538645
193,193,0.05055325280484551,5.042993898418111,0.5543233810645519,1.58465873767047,4.666819185317894,1.672531112492399,4.838382504596952,3.5618351848881202,4.571377353309033,6.238688998089397,5.697196558130559,5.521958452866624,2.0207568759413395,5.74460899742879,2.5057484687733074,3.546766754389152,4.157515942949509,2.0958587247789513,6.1827269335054975,0.12798033761451155,4.720327142167146,1.6422524655553565,3.442144339913285,0.6229421092083733,2.6271514795142377,5.638827162285529,0.026420344088260068,3.476335581831678,2.3835400068351804,1.456492714380464,1.0504525287724091,2.2518403931061086,0.1695793238538645
194,194,0.05055325280484551,5.042993898418111,0.5543233810645519,1.58465873767047,4.666819185317894,1.672531112492399,4.838382504596952,3.5618351848881202,4.571377353309033,6.238688998089397,5.697196558130559,5.521958452866624,2.0207568759413395,5.74460899742879,2.5057484687733074,3.546766754389152,4.157515942949509,2.0958587247789513,6.1827269335054975,0.12798033761451155,4.720327142167146,1.6422524655553565,3.442144339913285,0.6229421092083733,2.6271514795142377,5.638827162285529,0.026420344088260068,3.476335581831678,2.3835399968351805,1.456492724380464,1.0504525287724091,2.2518403931061086,0.1695793238538645
195,195,0.05055325280484551,5.042993898418111,0.5543233810645519,1.58465873767047,4.666819185317894,1.672531112492399,4.838382504596952,3.5618351848881202,4.571377353309033,6.238688998089397,5.697196558130559,5.521958452866624,2.0207568759413395,5.74460899742879,2.5057484687733074,3.546766754389152,4.157515942949509,2.0958587247789513,6.1827269335054975,0.12798033761451155,4.720327142167146,1.6422524655553565,3.442144339913285,0.6229421092083733,2.6271514795142377,5.638827162285529,0.026420344088260068,3.476335581831678,2.3835399968351805,1.456492714380464,1.050452538772409,2.2518403931061086,0.1695793238538645
196,196,0.05055325280484551,5.042993898418111,0.5543233810645519,1.58465873767047,4.666819185317894,1.672531112492399,4.838382504596952,3.5618351848881202,4.571377353309033,6.238688998089397,5.697196558130559,5.521958452866624,2.0207568759413395,5.74460899742879,2.5057484687733074,3.546766754389152,4.157515942949509,2.0958587247789513,6.1827269335054975,0.12798033761451155,4.720327142167146,1.6422524655553565,3.442144339913285,0.6229421092083733,2.6271514795142377,5.638827162285529,0.026420344088260068,3.476335581831678,2.3835399968351805,1.456492714380464,1.0504525287724091,2.2518404031061086,0.1695793238538645
197,197,0.05055325280484551,5.042993898418111,0.5543233810645519,1.58465873767047,4.666819185317894,1.672531112492399,4.838382504596952,3.5618351848881202,4.571377353309033,6.238688998089397,5.697196558130559,5.521958452866624,2.0207568759413395,5.74460899742879,2.5057484687733074,3.546766754389152,4.157515942949509,2.0958587247789513,6.1827269335054975,0.12798033761451155,4.720327142167146,1.6422524655553565,3.442144339913285,0.6229421092083733,2.6271514795142377,5.638827162285529,0.026420344088260068,3.476335581831678,2.3835399968351805,1.456492714380464,1.0504525287724091,2.2518403931061086,0.1695793338538645
198,198,0.046897018447092736,5.063004254637851,0.5300506274331921,1.6009891915037182,4.664246359527591,1.6548253061810017,4.858610988871323,3.587883892089408,4.6229029992914015,6.238688998089397,5.697196558130559,5.521958452866624,2.0207568759413395,5.74460899742879,2.5057484687733074,3.546766754389152,4.157515942949509,2.0958587247789513,6.1827269335054975,0.12798033761451155,4.720327142167146,1.6422524655553565,3.442144339913285,0.6229421092083733,2.6271514795142377,5.638827162285529,0.026420344088260068,3.476335581831678,2.3835399968351805,1.456492714380464,1.0504525287724091,2.2518403931061086,0.1695793238538645
199,199,0.04689701834148976,5.063004264637851,0.5300506274331921,1.6009891915037182,4.664246359527591,1.6548253061810017,4.858610988871323,3.587883892089408,4.6229029992914015,6.238688998089397,5.697196558130559,5.521958452866624,2.0207568759413395,5.74460899742879,2.5057484687733074,3.546766754389152,4.157515942949509,2.0958587247789513,6.1827269335054975,0.12798033761451155,4.720327142167146,1.6422524655553565,3.442144339913285,0.6229421092083733,2.6271514795142377,5.638827162285529,0.026420344088260068,3.476335581831678,2.3835399968351805,1.456492714380464,1.0504525287724091,2.2518403931061086,0.1695793238538645
200,200,0.04689701856068912,5.063004254637851,0.5300506374331921,1.6009891915037182,4.664246359527591,1.6548253061810017,4.858610988871323,3.587883892089408,4.6229029992914015,6.238688998089397,5.697196558130559,5.521958452866624,2.0207568759413395,5.74460899742879,2.5057484687733074,3.546766754389152,4.157515942949509,2.0958587247789513,6.1827269335054975,0.12798033761451155,4.720327142167146,1.6422524655553565,3.442144339913285,0.6229421092083733,2.6271514795142377,5.638827162285529,0.026420344088260068,3.476335581831678,2.3835399968351805,1.456492714380464,1.0504525287724091,2.2518403931061086,0.1695793238538645
201,201,0.04689701833557403,5.063004254637851,0.5300506274331921,1.6009892015037182,4.664246359527591,1.6548253061810017,4.858610988871323,3.587883892089408,4.6229029992914015,6.238688998089397,5.697196558130559,5.521958452866624,2.0207568759413395,5.74460899742879,2.5057484687733074,3.546766754389152,4.157515942949509,2.0958587247789513,6.1827269335054975,0.12798033761451155,4.720327142167146,1.6422524655553565,3.442144339913285,0.6229421092083733,2.6271514795142377,5.638827162285529,0.026420344088260068,3.476335581831678,2.3835399968351805,1.456492714380464,1.0504525287724091,2.2518403931061086,0.1695793238538645
202,202,0.046897018451377046,5.063004254637851,0.5300506274331921,1.6009891915037182,4.664246369527591,1.6548253061810017,4.858610988871323,3.587883892089408,4.6229029992914015,6.238688998089397,5.697196558130559,5.521958452866624,2.0207568759413395,5.74460899742879,2.5057484687733074,3.546766754389152,4.157515942949509,2.0958587247789513,6.1827269335054975,0.12798033761451155,4.720327142167146,1.6422524655553565,3.442144339913285,0.6229421092083733,2.6271514795142377,5.638827162285529,0.026420344088260068,3.476335581831678,2.3835399968351805,1.456492714380464,1.0504525287724091,2.2518403931061086,0.1695793238538645
203,203,0.046897018510884264,5.063004254637851,0.5300506274331921,1.6009891915037182,4.664246359527591,1.6548253161810016,4.858610988871323,3.587883892089408,4.6229029992914015,6.238688998089397,5.697196558130559,5.521958452866624,2.0207568759413395,5.74460899742879,2.5057484687733074,3.546766754389152,4.157515942949509,2.0958587247789513,6.1827269335054975,0.12798033761451155,4.720327142167146,1.6422524655553565,3.442144339913285,0.6229421092083733,2.6271514795142377,5.638827162285529,0.026420344088260068,3.476335581831678,2.3835399968351805,1.456492714380464,1.0504525287724091,2.2518403931061086,0.1695793238538645
204,204,0.046897018502954024,5.063004254637851,0.5300506274331921,1.6009891915037182,4.664246359527591,1.6548253061810017,4.858610998871323,3.587883892089408,4.6229029992914015,6.238688998089397,5.697196558130559,5.521958452866624,2.0207568759413395,5.74460899742879,2.5057484687733074,3.546766754389152,4.157515942949509,2.0958587247789513,6.1827269335054975,0.12798033761451155,4.720327142167146,1.6422524655553565,3.442144339913285,0.6229421092083733,2.6271514795142377,5.638827162285529,0.026420344088260068,3.476335581831678,2.3835399968351805,1.456492714380464,1.0504525287724091,2.2518403931061086,0.1695793238538645
205,205,0.04689701817554547,5.063004254637851,0.5300506274331921,1.6009891915037182,4.664246359527591,1.6548253061810017,4.858610988871323,3.5878839020894078,4.6229029992914015,6.238688998089397,5.697196558130559,5.521958452866624,2.0207568759413395,5.74460899742879,2.5057484687733074,3.546766754389152,4.157515942949509,2.0958587247789513,6.1827269335054975,0.12798033761451155,4.720327142167146,1.6422524655553565,3.442144339913285,0.6229421092083733,2.6271514795142377,5.638827162285529,0.026420344088260068,3.476335581831678,2.3835399968351805,1.456492714380464,1.0504525287724091,2.2518403931061086,0.1695793238538645
206,206,0.046897018354382015,5.063004254637851,0.5300506274331921,1.6009891915037182,4.664246359527591,1.6548253061810017,4.858610988871323,3.587883892089408,4.622903009291401,6.238688998089397,5.697196558130559,5.521958452866624,2.0207568759413395,5.74460899742879,2.5057484687733074,3.546766754389152,4.157515942949509,2.0958587247789513,6.1827269335054975,0.12798033761451155,4.720327142167146,1.6422524655553565,3.442144339913285,0.6229421092083733,2.6271514795142377,5.638827162285529,0.026420344088260068,3.476335581831678,2.3835399968351805,1.456492714380464,1.0504525287724091,2.2518403931061086,0.1695793238538645
207,207,0.046897018447092736,5.063004254637851,0.5300506274331921,1.6009891915037182,4.664246359527591,1.6548253061810017,4.858610988871323,3.587883892089408,4.6229029992914015,6.238689008089397,5.697196558130559,5.521958452866624,2.0207568759413395,5.74460899742879,2.5057484687733074,3.546766754389152,4.157515942949509,2.0958587247789513,6.1827269335054975,0.12798033761451155,4.720327142167146,1.6422524655553565,3.442144339913285,0.6229421092083733,2.6271514795142377,5.638827162285529,0.026420344088260068,3.476335581831678,2.3835399968351805,1.456492714380464,1.0504525287724091,2.2518403931061086,0.1695793238538645
208,208,0.046897018447092736,5.063004254637851,0.5300506274331921,1.6009891915037182,4.664246359527591,1.6548253061810017,4.858610988871323,3.587883892089408,4.6229029992914015,6.238688998089397,5.6971965681305585,5.521958452866624,2.0207568759413395,5.74460899742879,2.5057484687733074,3.546766754389152,4.157515942949509,2.0958587247789513,6.1827269335054975,0.12798033761451155,4.720327142167146,1.6422524655553565,3.442144339913285,0.6229421092083733,2.6271514795142377,5.638827162285529,0.026420344088260068,3.476335581831678,2.3835399968351805,1.456492714380464,1.0504525287724091,2.2518403931061086,0.1695793238538645
209,209,0.046897018447092736,5.063004254637851,0.5300506274331921,1.6009891915037182,4.664246359527591,1.6548253061810017,4.858610988871323,3.587883892089408,4.6229029992914015,6.238688998089397,5.697196558130559,5.521958462866624,2.0207568759413395,5.74460899742879,2.5057484687733074,3.546766754389152,4.157515942949509,2.0958587247789513,6.1827269335054975,0.12798033761451155,4.720327142167146,1.6422524655553565,3.442144339913285,0.6229421092083733,2.6271514795142377,5.638827162285529,0.026420344088260068,3.476335581831678,2.3835399968351805,1.456492714380464,1.0504525287724091,2.2518403931061086,0.1695793238538645
210,210,0.046897018447092736,5.063004254637851,0.5300506274331921,1.6009891915037182,4.664246359527591,1.6548253061810017,4.858610988871323,3.587883892089408,4.6229029992914015,6.238688998089397,5.697196558130559,5.521958452866624,2.0207568859413394,5.74460899742879,2.5057484687733074,3.546766754389152,4.157515942949509,2.0958587247789513,6.1827269335054975,0.12798033761451155,4.720327142167146,1.6422524655553565,3.442144339913285,0.6229421092083733,2.6271514795142377,5.638827162285529,0.026420344088260068,3.476335581831678,2.3835399968351805,1.456492714380464,1.0504525287724091,2.2518403931061086,0.1695793238538645
211,211,0.046897018447092736,5.063004254637851,0.5300506274331921,1.6009891915037182,4.664246359527591,1.6548253061810017,4.858610988871323,3.587883892089408,4.6229029992914015,6.238688998089397,5.697196558130559,5.521958452866624,2.0207568759413395,5.74460900742879,2.5057484687733074,3.546766754389152,4.157515942949509,2.0958587247789513,6.1827269335054975,0.12798033761451155,4.720327142167146,1.6422524655553565,3.442144339913285,0.6229421092083733,2.6271514795142377,5.638827162285529,0.026420344088260068,3.476335581831678,2.3835399968351805,1.456492714380464,1.0504525287724091,2.2518403931061086,0.1695793238538645
212,212,0.046897018447092736,5.063004254637851,0.5300506274331921,1.6009891915037182,4.664246359527591,1.6548253061810017,4.858610988871323,3.587883892089408,4.6229029992914015,6.238688998089397,5.697196558130559,5.521958452866624,2.0207568759413395,5.74460899742879,2.5057484787733073,3.546766754389152,4.157515942949509,2.0958587247789513,6.1827269335054975,0.12798033761451155,4.720327142167146,1.6422524655553565,3.442144339913285,0.6229421092083733,2.6271514795142377,5.638827162285529,0.026420344088260068,3.476335581831678,2.3835399968351805,1.456492714380464,1.0504525287724091,2.2518403931061086,0.1695793238538645
213,213,0.046897018447092736,5.063004254637851,0.5300506274331921,1.6009891915037182,4.664246359527591,1.6548253061810017,4.858610988871323,3.587883892089408,4.6229029992914015,6.238688998089397,5.697196558130559,5.521958452866624,2.0207568759413395,5.74460899742879,2.5057484687733074,3.546766764389152,4.157515942949509,2.0958587247789513,6.1827269335054975,0.12798033761451155,4.720327142167146,1.6422524655553565,3.442144339913285,0.6229421092083733,2.6271514795142377,5.638827162285529,0.026420344088260068,3.476335581831678,2.3835399968351805,1.456492714380464,1.0504525287724091,2.2518403931061086,0.1695793238538645
214,214,0.046897018447092736,5.063004254637851,0.5300506274331921,1.6009891915037182,4.664246359527591,1.6548253061810017,4.858610988871323,3.587883892089408,4.6229029992914015,6.238688998089397,5.697196558130559,5.521958452866624,2.0207568759413395,5.74460899742879,2.5057484687733074,3.546766754389152,4.157515952949509,2.0958587247789513,6.1827269335054975,0.12798033761451155,4.720327142167146,1.6422524655553565,3.442144339913285,0.6229421092083733,2.6271514795142377,5.638827162285529,0.026420344088260068,3.476335581831678,2.3835399968351805,1.456492714380464,1.0504525287724091,2.2518403931061086,0.1695793238538645
215,215,0.046897018447092736,5.063004254637851,0.5300506274331921,1.6009891915037182,4.664246359527591,1.6548253061810017,4.858610988871323,3.587883892089408,4.6229029992914015,6.238688998089397,5.697196558130559,5.521958452866624,2.0207568759413395,5.74460899742879,2.5057484687733074,3.546766754389152,4.157515942949509,2.0958587347789512,6.1827269335054975,0.12798033761451155,4.720327142167146,1.6422524655553565,3.442144339913285,0.6229421092083733,2.6271514795142377,5.638827162285529,0.026420344088260068,3.476335581831678,2.3835399968351805,1.456492714380464,1.0504525287724091,2.2518403931061086,0.1695793238538645
216,216,0.046897018447092736,5.063004254637851,0.5300506274331921,1.6009891915037182,4.664246359527591,1.6548253061810017,4.858610988871323,3.587883892089408,4.6229029992914015,6.238688998089397,5.697196558130559,5.521958452866624,2.0207568759413395,5.74460899742879,2.5057484687733074,3.546766754389152,4.157515942949509,2.0958587247789513,6.1827269435054975,0.12798033761451155,4.720327142167146,1.6422524655553565,3.442144339913285,0.6229421092083733,2.6271514795142377,5.638827162285529,0.026420344088260068,3.476335581831678,2.3835399968351805,1.456492714380464,1.0504525287724091,2.2518403931061086,0.1695793238538645
217,217,0.046897018447092736,5.063004254637851,0.5300506274331921,1.6009891915037182,4.664246359527591,1.6548253061810017,4.858610988871323,3.587883892089408,4.6229029992914015,6.238688998089397,5.697196558130559,5.521958452866624,2.0207568759413395,5.74460899742879,2.5057484687733074,3.546766754389152,4.157515942949509,2.0958587247789513,6.1827269335054975,0.12798034761451155,4.720327142167146,1.6422524655553565,3.442144339913285,0.6229421092083733,2.6271514795142377,5.638827162285529,0.026420344088260068,3.476335581831678,2.3835399968351805,1.456492714380464,1.0504525287724091,2.2518403931061086,0.1695793238538645
218,218,0.046897018447092736,5.063004254637851,0.5300506274331921,1.6009891915037182,4.664246359527591,1.6548253061810017,4.858610988871323,3.587883892089408,4.6229029992914015,6.238688998089397,5.697196558130559,5.521958452866624,2.0207568759413395,5.74460899742879,2.5057484687733074,3.546766754389152,4.157515942949509,2.0958587247789513,6.1827269335054975,0.12798033761451155,4.720327152167146,1.6422524655553565,3.442144339913285,0.6229421092083733,2.6271514795142377,5.638827162285529,0.026420344088260068,3.476335581831678,2.3835399968351805,1.456492714380464,1.0504525287724091,2.2518403931061086,0.1695793238538645
219,219,0.046897018447092736,5.063004254637851,0.5300506274331921,1.6009891915037182,4.664246359527591,1.6548253061810017,4.858610988871323,3.587883892089408,4.6229029992914015,6.238688998089397,5.697196558130559,5.521958452866624,2.0207568759413395,5.74460899742879,2.5057484687733074,3.546766754389152,4.157515942949509,2.0958587247789513,6.1827269335054975,0.12798033761451155,4.720327142167146,1.6422524755553565,3.442144339913285,0.6229421092083733,2.6271514795142377,5.638827162285529,0.026420344088260068,3.476335581831678,2.3835399968351805,1.456492714380464,1.0504525287724091,2.2518403931061086,0.1695793238538645
220,220,0.046897018447092736,5.063004254637851,0.5300506274331921,1.6009891915037182,4.664246359527591,1.6548253061810017,4.858610988871323,3.587883892089408,4.6229029992914015,6.238688998089397,5.697196558130559,5.521958452866624,2.0207568759413395,5.74460899742879,2.5057484687733074,3.546766754389152,4.157515942949509,2.0958587247789513,6.1827269335054975,0.12798033761451155,4.720327142167146,1.6422524655553565,3.442144349913285,0.6229421092083733,2.6271514795142377,5.638827162285529,0.026420344088260068,3.476335581831678,2.3835399968351805,1.456492714380464,1.0504525287724091,2.2518403931061086,0.1695793238538645
221,221,0.046897018447092736,5.063004254637851,0.5300506274331921,1.6009891915037182,4.664246359527591,1.6548253061810017,4.858610988871323,3.587883892089408,4.6229029992914015,6.238688998089397,5.697196558130559,5.521958452866624,2.0207568759413395,5.74460899742879,2.5057484687733074,3.546766754389152,4.157515942949509,2.0958587247789513,6.1827269335054975,0.12798033761451155,4.720327142167146,1.6422524655553565,3.442144339913285,0.6229421192083734,2.6271514795142377,5.638827162285529,0.026420344088260068,3.476335581831678,2.3835399968351805,1.456492714380464,1.0504525287724091,2.2518403931061086,0.1695793238538645
222,222,0.046897018447092736,5.063004254637851,0.5300506274331921,1.6009891915037182,4.664246359527591,1.6548253061810017,4.858610988871323,3.587883892089408,4.6229029992914015,6.238688998089397,5.697196558130559,5.521958452866624,2.0207568759413395,5.74460899742879,2.5057484687733074,3.546766754389152,4.157515942949509,2.0958587247789513,6.1827269335054975,0.12798033761451155,4.720327142167146,1.6422524655553565,3.442144339913285,0.6229421092083733,2.6271514895142376,5.638827162285529,0.026420344088260068,3.476335581831678,2.3835399968351805,1.456492714380464,1.0504525287724091,2.2518403931061086,0.1695793238538645
223,223,0.046897018447092736,5.063004254637851,0.5300506274331921,1.6009891915037182,4.664246359527591,1.6548253061810017,4.858610988871323,3.587883892089408,4.6229029992914015,6.238688998089397,5.697196558130559,5.521958452866624,2.0207568759413395,5.74460899742879,2.5057484687733074,3.546766754389152,4.157515942949509,2.0958587247789513,6.1827269335054975,0.12798033761451155,4.720327142167146,1.6422524655553565,3.442144339913285,0.6229421092083733,2.6271514795142377,5.638827172285529,0.026420344088260068,3.476335581831678,2.3835399968351805,1.456492714380464,1.0504525287724091,2.2518403931061086,0.1695793238538645
224,224,0.046897018447092736,5.063004254637851,0.5300506274331921,1.6009891915037182,4.664246359527591,1.6548253061810017,4.858610988871323,3.587883892089408,4.6229029992914015,6.238688998089397,5.697196558130559,5.521958452866624,2.0207568759413395,5.74460899742879,2.5057484687733074,3.546766754389152,4.157515942949509,2.0958587247789513,6.1827269335054975,0.12798033761451155,4.720327142167146,1.6422524655553565,3.442144339913285,0.6229421092083733,2.6271514795142377,5.638827162285529,0.02642035408826007,3.476335581831678,2.3835399968351805,1.456492714380464,1.0504525287724091,2.2518403931061086,0.1695793238538645
225,225,0.046897018447092736,5.063004254637851,0.5300506274331921,1.6009891915037182,4.664246359527591,1.6548253061810017,4.858610988871323,3.587883892089408,4.6229029992914015,6.238688998089397,5.697196558130559,5.521958452866624,2.0207568759413395,5.74460899742879,2.5057484687733074,3.546766754389152,4.157515942949509,2.0958587247789513,6.1827269335054975,0.12798033761451155,4.720327142167146,1.6422524655553565,3.442144339913285,0.6229421092083733,2.6271514795142377,5.638827162285529,0.026420344088260068,3.476335591831678,2.3835399968351805,1.456492714380464,1.0504525287724091,2.2518403931061086,0.1695793238538645
226,226,0.046897018447092736,5.063004254637851,0.5300506274331921,1.6009891915037182,4.664246359527591,1.6548253061810017,4.858610988871323,3.587883892089408,4.6229029992914015,6.238688998089397,5.697196558130559,5.521958452866624,2.0207568759413395,5.74460899742879,2.5057484687733074,3.546766754389152,4.157515942949509,2.0958587247789513,6.1827269335054975,0.12798033761451155,4.720327142167146,1.6422524655553565,3.442144339913285,0.6229421092083733,2.6271514795142377,5.638827162285529,0.026420344088260068,3.476335581831678,2.3835400068351804,1.456492714380464,1.0504525287724091,2.2518403931061086,0.1695793238538645
227,227,0.046897018447092736,5.063004254637851,0.5300506274331921,1.6009891915037182,4.664246359527591,1.6548253061810017,4.858610988871323,3.587883892089408,4.6229029992914015,6.238688998089397,5.697196558130559,5.521958452866624,2.0207568759413395,5.74460899742879,2.5057484687733074,3.546766754389152,4.157515942949509,2.0958587247789513,6.1827269335054975,0.12798033761451155,4.720327142167146,1.6422524655553565,3.442144339913285,0.6229421092083733,2.6271514795142377,5.638827162285529,0.026420344088260068,3.476335581831678,2.3835399968351805,1.456492724380464,1.0504525287724091,2.2518403931061086,0.1695793238538645
228,228,0.046897018447092736,5.063004254637851,0.5300506274331921,1.6009891915037182,4.664246359527591,1.6548253061810017,4.858610988871323,3.587883892089408,4.6229029992914015,6.238688998089397,5.697196558130559,5.521958452866624,2.0207568759413395,5.74460899742879,2.5057484687733074,3.546766754389152,4.157515942949509,2.0958587247789513,6.1827269335054975,0.12798033761451155,4.720327142167146,1.6422524655553565,3.442144339913285,0.6229421092083733,2.6271514795142377,5.638827162285529,0.026420344088260068,3.476335581831678,2.3835399968351805,1.456492714380464,1.050452538772409,2.2518403931061086,0.1695793238538645
229,229,0.046897018447092736,5.063004254637851,0.5300506274331921,1.6009891915037182,4.664246359527591,1.6548253061810017,4.858610988871323,3.587883892089408,4.6229029992914015,6.238688998089397,5.697196558130559,5.521958452866624,2.0207568759413395,5.74460899742879,2.5057484687733074,3.546766754389152,4.157515942949509,2.0958587247789513,6.1827269335054975,0.12798033761451155,4.720327142167146,1.6422524655553565,3.442144339913285,0.6229421092083733,2.6271514795142377,5.638827162285529,0.026420344088260068,3.476335581831678,2.3835399968351805,1.456492714380464,1.0504525287724091,2.2518404031061086,0.1695793238538645
230,230,0.046897018447092736,5.063004254637851,0.5300506274331921,1.6009891915037182,4.664246359527591,1.6548253061810017,4.858610988871323,3.587883892089408,4.6229029992914015,6.238688998089397,5.697196558130559,5.521958452866624,2.0207568759413395,5.74460899742879,2.5057484687733074,3.546766754389152,4.157515942949509,2.0958587247789513,6.1827269335054975,0.12798033761451155,4.720327142167146,1.6422524655553565,3.442144339913285,0.6229421092083733,2.6271514795142377,5.638827162285529,0.026420344088260068,3.476335581831678,2.3835399968351805,1.456492714380464,1.0504525287724091,2.2518403931061086,0.1695793338538645
231,231,0.04391848329454443,5.055310954357358,0.5295152004957535,1.6415963482277445,4.669842486276813,1.6155753594134752,4.872191722623412,3.6833052643302335,4.6859944664109,6.238688998089397,5.697196558130559,5.521958452866624,2.0207568759413395,5.74460899742879,2.5057484687733074,3.546766754389152,4.157515942949509,2.0958587247789513,6.1827269335054975,0.12798033761451155,4.720327142167146,1.6422524655553565,3.442144339913285,0.6229421092083733,2.6271514795142377,5.638827162285529,0.026420344088260068,3.476335581831678,2.3835399968351805,1.456492714380464,1.0504525287724091,2.2518403931061086,0.1695793238538645
