,# of evaluations,epsilon,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,theta_9,theta_10,theta_11,theta_12,theta_13,theta_14,theta_15,theta_16,theta_17,theta_18,theta_19,theta_20,theta_21,theta_22,theta_23
39,39,0.25777478787290636,3.1110128411550897,1.5233788930466883,1.3656480162628162,3.266130607713077,2.0140693279085546,3.4128958568029075,2.60255577404958,1.9283489332520887,0.6024349399253063,0.6162066796099711,3.675528658182376,4.575754686432185,3.975604885305744,5.121527266195907,2.1905687362773087,4.313829914023139,5.749403433571224,0.3566277807548013,2.675711584902165,2.169402619962942,1.7025105525776032,6.216839114246745,3.8572182149589263,3.45493404192374
40,40,0.25777478787290636,3.1110128411550897,1.5233788930466883,1.3656480162628162,3.266130607713077,2.0140693279085546,3.4128958568029075,2.60255577404958,1.9283489332520887,0.6024349399253063,0.6162066796099711,3.675528658182376,4.575754686432185,3.975604885305744,5.121527256195907,2.1905687462773087,4.313829914023139,5.749403433571224,0.3566277807548013,2.675711584902165,2.169402619962942,1.7025105525776032,6.216839114246745,3.8572182149589263,3.45493404192374
41,41,0.25777478787290636,3.1110128411550897,1.5233788930466883,1.3656480162628162,3.266130607713077,2.0140693279085546,3.4128958568029075,2.60255577404958,1.9283489332520887,0.6024349399253063,0.6162066796099711,3.675528658182376,4.575754686432185,3.975604885305744,5.121527256195907,2.1905687362773087,4.313829924023139,5.749403433571224,0.3566277807548013,2.675711584902165,2.169402619962942,1.7025105525776032,6.216839114246745,3.8572182149589263,3.45493404192374
42,42,0.25777478787290636,3.1110128411550897,1.5233788930466883,1.3656480162628162,3.266130607713077,2.0140693279085546,3.4128958568029075,2.60255577404958,1.9283489332520887,0.6024349399253063,0.6162066796099711,3.675528658182376,4.575754686432185,3.975604885305744,5.121527256195907,2.1905687362773087,4.313829914023139,5.749403443571224,0.3566277807548013,2.675711584902165,2.169402619962942,1.7025105525776032,6.216839114246745,3.8572182149589263,3.45493404192374
43,43,0.25777478787290636,3.1110128411550897,1.5233788930466883,1.3656480162628162,3.266130607713077,2.0140693279085546,3.4128958568029075,2.60255577404958,1.9283489332520887,0.6024349399253063,0.6162066796099711,3.675528658182376,4.575754686432185,3.975604885305744,5.121527256195907,2.1905687362773087,4.313829914023139,5.749403433571224,0.3566277907548013,2.675711584902165,2.169402619962942,1.7025105525776032,6.216839114246745,3.8572182149589263,3.45493404192374
44,44,0.25777478787290636,3.1110128411550897,1.5233788930466883,1.3656480162628162,3.266130607713077,2.0140693279085546,3.4128958568029075,2.60255577404958,1.9283489332520887,0.6024349399253063,0.6162066796099711,3.675528658182376,4.575754686432185,3.975604885305744,5.121527256195907,2.1905687362773087,4.313829914023139,5.749403433571224,0.3566277807548013,2.675711594902165,2.169402619962942,1.7025105525776032,6.216839114246745,3.8572182149589263,3.45493404192374
45,45,0.25777478787290636,3.1110128411550897,1.5233788930466883,1.3656480162628162,3.266130607713077,2.0140693279085546,3.4128958568029075,2.60255577404958,1.9283489332520887,0.6024349399253063,0.6162066796099711,3.675528658182376,4.575754686432185,3.975604885305744,5.121527256195907,2.1905687362773087,4.313829914023139,5.749403433571224,0.3566277807548013,2.675711584902165,2.169402629962942,1.7025105525776032,6.216839114246745,3.8572182149589263,3.45493404192374
46,46,0.25777478787290636,3.1110128411550897,1.5233788930466883,1.3656480162628162,3.266130607713077,2.0140693279085546,3.4128958568029075,2.60255577404958,1.9283489332520887,0.6024349399253063,0.6162066796099711,3.675528658182376,4.575754686432185,3.975604885305744,5.121527256195907,2.1905687362773087,4.313829914023139,5.749403433571224,0.3566277807548013,2.675711584902165,2.169402619962942,1.7025105625776031,6.216839114246745,3.8572182149589263,3.45493404192374
47,47,0.25777478787290636,3.1110128411550897,1.5233788930466883,1.3656480162628162,3.266130607713077,2.0140693279085546,3.4128958568029075,2.60255577404958,1.9283489332520887,0.6024349399253063,0.6162066796099711,3.675528658182376,4.575754686432185,3.975604885305744,5.121527256195907,2.1905687362773087,4.313829914023139,5.749403433571224,0.3566277807548013,2.675711584902165,2.169402619962942,1.7025105525776032,6.216839124246745,3.8572182149589263,3.45493404192374
48,48,0.25777478787290636,3.1110128411550897,1.5233788930466883,1.3656480162628162,3.266130607713077,2.0140693279085546,3.4128958568029075,2.60255577404958,1.9283489332520887,0.6024349399253063,0.6162066796099711,3.675528658182376,4.575754686432185,3.975604885305744,5.121527256195907,2.1905687362773087,4.313829914023139,5.749403433571224,0.3566277807548013,2.675711584902165,2.169402619962942,1.7025105525776032,6.216839114246745,3.857218224958926,3.45493404192374
49,49,0.25777478787290636,3.1110128411550897,1.5233788930466883,1.3656480162628162,3.266130607713077,2.0140693279085546,3.4128958568029075,2.60255577404958,1.9283489332520887,0.6024349399253063,0.6162066796099711,3.675528658182376,4.575754686432185,3.975604885305744,5.121527256195907,2.1905687362773087,4.313829914023139,5.749403433571224,0.3566277807548013,2.675711584902165,2.169402619962942,1.7025105525776032,6.216839114246745,3.8572182149589263,3.45493405192374
50,50,0.11954678779011796,3.1768574869394746,1.6968883843797655,2.084404870351959,3.238879492406646,1.1368947614214162,4.127056010138224,1.5491571953523626,0.8842333639390182,0.6024349399253063,0.6162066796099711,3.675528658182376,4.575754686432185,3.975604885305744,5.121527256195907,2.1905687362773087,4.313829914023139,5.749403433571224,0.3566277807548013,2.675711584902165,2.169402619962942,1.7025105525776032,6.216839114246745,3.8572182149589263,3.45493404192374
51,51,0.11954678944630436,3.1768574969394745,1.6968883843797655,2.084404870351959,3.238879492406646,1.1368947614214162,4.127056010138224,1.5491571953523626,0.8842333639390182,0.6024349399253063,0.6162066796099711,3.675528658182376,4.575754686432185,3.975604885305744,5.121527256195907,2.1905687362773087,4.313829914023139,5.749403433571224,0.3566277807548013,2.675711584902165,2.169402619962942,1.7025105525776032,6.216839114246745,3.8572182149589263,3.45493404192374
52,52,0.11954678829273255,3.1768574869394746,1.6968883943797655,2.084404870351959,3.238879492406646,1.1368947614214162,4.127056010138224,1.5491571953523626,0.8842333639390182,0.6024349399253063,0.6162066796099711,3.675528658182376,4.575754686432185,3.975604885305744,5.121527256195907,2.1905687362773087,4.313829914023139,5.749403433571224,0.3566277807548013,2.675711584902165,2.169402619962942,1.7025105525776032,6.216839114246745,3.8572182149589263,3.45493404192374
53,53,0.11954678827724996,3.1768574869394746,1.6968883843797655,2.084404880351959,3.238879492406646,1.1368947614214162,4.127056010138224,1.5491571953523626,0.8842333639390182,0.6024349399253063,0.6162066796099711,3.675528658182376,4.575754686432185,3.975604885305744,5.121527256195907,2.1905687362773087,4.313829914023139,5.749403433571224,0.3566277807548013,2.675711584902165,2.169402619962942,1.7025105525776032,6.216839114246745,3.8572182149589263,3.45493404192374
54,54,0.11954678910795441,3.1768574869394746,1.6968883843797655,2.084404870351959,3.238879502406646,1.1368947614214162,4.127056010138224,1.5491571953523626,0.8842333639390182,0.6024349399253063,0.6162066796099711,3.675528658182376,4.575754686432185,3.975604885305744,5.121527256195907,2.1905687362773087,4.313829914023139,5.749403433571224,0.3566277807548013,2.675711584902165,2.169402619962942,1.7025105525776032,6.216839114246745,3.8572182149589263,3.45493404192374
55,55,0.11954678705053726,3.1768574869394746,1.6968883843797655,2.084404870351959,3.238879492406646,1.1368947714214162,4.127056010138224,1.5491571953523626,0.8842333639390182,0.6024349399253063,0.6162066796099711,3.675528658182376,4.575754686432185,3.975604885305744,5.121527256195907,2.1905687362773087,4.313829914023139,5.749403433571224,0.3566277807548013,2.675711584902165,2.169402619962942,1.7025105525776032,6.216839114246745,3.8572182149589263,3.45493404192374
56,56,0.11954679014528402,3.1768574869394746,1.6968883843797655,2.084404870351959,3.238879492406646,1.1368947614214162,4.127056020138224,1.5491571953523626,0.8842333639390182,0.6024349399253063,0.6162066796099711,3.675528658182376,4.575754686432185,3.975604885305744,5.121527256195907,2.1905687362773087,4.313829914023139,5.749403433571224,0.3566277807548013,2.675711584902165,2.169402619962942,1.7025105525776032,6.216839114246745,3.8572182149589263,3.45493404192374
57,57,0.11954678734784059,3.1768574869394746,1.6968883843797655,2.084404870351959,3.238879492406646,1.1368947614214162,4.127056010138224,1.5491572053523626,0.8842333639390182,0.6024349399253063,0.6162066796099711,3.675528658182376,4.575754686432185,3.975604885305744,5.121527256195907,2.1905687362773087,4.313829914023139,5.749403433571224,0.3566277807548013,2.675711584902165,2.169402619962942,1.7025105525776032,6.216839114246745,3.8572182149589263,3.45493404192374
58,58,0.11954678725244075,3.1768574869394746,1.6968883843797655,2.084404870351959,3.238879492406646,1.1368947614214162,4.127056010138224,1.5491571953523626,0.8842333739390182,0.6024349399253063,0.6162066796099711,3.675528658182376,4.575754686432185,3.975604885305744,5.121527256195907,2.1905687362773087,4.313829914023139,5.749403433571224,0.3566277807548013,2.675711584902165,2.169402619962942,1.7025105525776032,6.216839114246745,3.8572182149589263,3.45493404192374
59,59,0.11954678779011796,3.1768574869394746,1.6968883843797655,2.084404870351959,3.238879492406646,1.1368947614214162,4.127056010138224,1.5491571953523626,0.8842333639390182,0.6024349499253063,0.6162066796099711,3.675528658182376,4.575754686432185,3.975604885305744,5.121527256195907,2.1905687362773087,4.313829914023139,5.749403433571224,0.3566277807548013,2.675711584902165,2.169402619962942,1.7025105525776032,6.216839114246745,3.8572182149589263,3.45493404192374
60,60,0.11954678779011796,3.1768574869394746,1.6968883843797655,2.084404870351959,3.238879492406646,1.1368947614214162,4.127056010138224,1.5491571953523626,0.8842333639390182,0.6024349399253063,0.6162066896099712,3.675528658182376,4.575754686432185,3.975604885305744,5.121527256195907,2.1905687362773087,4.313829914023139,5.749403433571224,0.3566277807548013,2.675711584902165,2.169402619962942,1.7025105525776032,6.216839114246745,3.8572182149589263,3.45493404192374
61,61,0.11954678779011796,3.1768574869394746,1.6968883843797655,2.084404870351959,3.238879492406646,1.1368947614214162,4.127056010138224,1.5491571953523626,0.8842333639390182,0.6024349399253063,0.6162066796099711,3.675528668182376,4.575754686432185,3.975604885305744,5.121527256195907,2.1905687362773087,4.313829914023139,5.749403433571224,0.3566277807548013,2.675711584902165,2.169402619962942,1.7025105525776032,6.216839114246745,3.8572182149589263,3.45493404192374
