,# of evaluations,epsilon,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,theta_9,theta_10,theta_11,theta_12,theta_13,theta_14,theta_15,theta_16,theta_17,theta_18,theta_19,theta_20,theta_21,theta_22,theta_23,theta_24,theta_25,theta_26,theta_27,theta_28,theta_29,theta_30,theta_31,theta_32,theta_33,theta_34,theta_35,theta_36,theta_37,theta_38,theta_39
10,10,0.55598605591078,2.7953843785584387,5.750664487774788,4.344218691166465,4.763314381886572,1.6974256900687879,5.8380803129866345,5.2118365936511655,3.3736674119086327,4.3172335733616345,5.120418385141003,2.051876768089854,1.7735376925772064,4.456404805747838,4.042750190793877,0.3905689721776562,4.031395309652152,4.85268832400986,4.551403253286925,1.0659546380123797,1.7215968256374958,6.171473302332209,1.9932451755860818,1.7135089430852264,2.7341776931256683,2.310020014727007,2.776965125225543,4.200885561790578,3.8906926381924047,4.274988766940896,4.774022827075485,1.1402223563826492,1.668101357270725,1.5988752010389278,5.945395617691278,5.404559634989539,1.019752774100162,1.63708875567346,0.09503178922196388,0.5280614280966998,5.877356712001642
11,11,0.55598605591078,2.7953843785584387,5.750664487774788,4.344218691166465,4.763314381886572,1.6974256900687879,5.8380803129866345,5.2118365936511655,3.3736674119086327,4.3172335733616345,5.120418375141003,2.051876778089854,1.7735376925772064,4.456404805747838,4.042750190793877,0.3905689721776562,4.031395309652152,4.85268832400986,4.551403253286925,1.0659546380123797,1.7215968256374958,6.171473302332209,1.9932451755860818,1.7135089430852264,2.7341776931256683,2.310020014727007,2.776965125225543,4.200885561790578,3.8906926381924047,4.274988766940896,4.774022827075485,1.1402223563826492,1.668101357270725,1.5988752010389278,5.945395617691278,5.404559634989539,1.019752774100162,1.63708875567346,0.09503178922196388,0.5280614280966998,5.877356712001642
12,12,0.55598605591078,2.7953843785584387,5.750664487774788,4.344218691166465,4.763314381886572,1.6974256900687879,5.8380803129866345,5.2118365936511655,3.3736674119086327,4.3172335733616345,5.120418375141003,2.051876768089854,1.7735377025772063,4.456404805747838,4.042750190793877,0.3905689721776562,4.031395309652152,4.85268832400986,4.551403253286925,1.0659546380123797,1.7215968256374958,6.171473302332209,1.9932451755860818,1.7135089430852264,2.7341776931256683,2.310020014727007,2.776965125225543,4.200885561790578,3.8906926381924047,4.274988766940896,4.774022827075485,1.1402223563826492,1.668101357270725,1.5988752010389278,5.945395617691278,5.404559634989539,1.019752774100162,1.63708875567346,0.09503178922196388,0.5280614280966998,5.877356712001642
13,13,0.55598605591078,2.7953843785584387,5.750664487774788,4.344218691166465,4.763314381886572,1.6974256900687879,5.8380803129866345,5.2118365936511655,3.3736674119086327,4.3172335733616345,5.120418375141003,2.051876768089854,1.7735376925772064,4.456404815747838,4.042750190793877,0.3905689721776562,4.031395309652152,4.85268832400986,4.551403253286925,1.0659546380123797,1.7215968256374958,6.171473302332209,1.9932451755860818,1.7135089430852264,2.7341776931256683,2.310020014727007,2.776965125225543,4.200885561790578,3.8906926381924047,4.274988766940896,4.774022827075485,1.1402223563826492,1.668101357270725,1.5988752010389278,5.945395617691278,5.404559634989539,1.019752774100162,1.63708875567346,0.09503178922196388,0.5280614280966998,5.877356712001642
14,14,0.55598605591078,2.7953843785584387,5.750664487774788,4.344218691166465,4.763314381886572,1.6974256900687879,5.8380803129866345,5.2118365936511655,3.3736674119086327,4.3172335733616345,5.120418375141003,2.051876768089854,1.7735376925772064,4.456404805747838,4.042750200793877,0.3905689721776562,4.031395309652152,4.85268832400986,4.551403253286925,1.0659546380123797,1.7215968256374958,6.171473302332209,1.9932451755860818,1.7135089430852264,2.7341776931256683,2.310020014727007,2.776965125225543,4.200885561790578,3.8906926381924047,4.274988766940896,4.774022827075485,1.1402223563826492,1.668101357270725,1.5988752010389278,5.945395617691278,5.404559634989539,1.019752774100162,1.63708875567346,0.09503178922196388,0.5280614280966998,5.877356712001642
15,15,0.55598605591078,2.7953843785584387,5.750664487774788,4.344218691166465,4.763314381886572,1.6974256900687879,5.8380803129866345,5.2118365936511655,3.3736674119086327,4.3172335733616345,5.120418375141003,2.051876768089854,1.7735376925772064,4.456404805747838,4.042750190793877,0.3905689821776562,4.031395309652152,4.85268832400986,4.551403253286925,1.0659546380123797,1.7215968256374958,6.171473302332209,1.9932451755860818,1.7135089430852264,2.7341776931256683,2.310020014727007,2.776965125225543,4.200885561790578,3.8906926381924047,4.274988766940896,4.774022827075485,1.1402223563826492,1.668101357270725,1.5988752010389278,5.945395617691278,5.404559634989539,1.019752774100162,1.63708875567346,0.09503178922196388,0.5280614280966998,5.877356712001642
16,16,0.55598605591078,2.7953843785584387,5.750664487774788,4.344218691166465,4.763314381886572,1.6974256900687879,5.8380803129866345,5.2118365936511655,3.3736674119086327,4.3172335733616345,5.120418375141003,2.051876768089854,1.7735376925772064,4.456404805747838,4.042750190793877,0.3905689721776562,4.031395319652152,4.85268832400986,4.551403253286925,1.0659546380123797,1.7215968256374958,6.171473302332209,1.9932451755860818,1.7135089430852264,2.7341776931256683,2.310020014727007,2.776965125225543,4.200885561790578,3.8906926381924047,4.274988766940896,4.774022827075485,1.1402223563826492,1.668101357270725,1.5988752010389278,5.945395617691278,5.404559634989539,1.019752774100162,1.63708875567346,0.09503178922196388,0.5280614280966998,5.877356712001642
17,17,0.55598605591078,2.7953843785584387,5.750664487774788,4.344218691166465,4.763314381886572,1.6974256900687879,5.8380803129866345,5.2118365936511655,3.3736674119086327,4.3172335733616345,5.120418375141003,2.051876768089854,1.7735376925772064,4.456404805747838,4.042750190793877,0.3905689721776562,4.031395309652152,4.85268833400986,4.551403253286925,1.0659546380123797,1.7215968256374958,6.171473302332209,1.9932451755860818,1.7135089430852264,2.7341776931256683,2.310020014727007,2.776965125225543,4.200885561790578,3.8906926381924047,4.274988766940896,4.774022827075485,1.1402223563826492,1.668101357270725,1.5988752010389278,5.945395617691278,5.404559634989539,1.019752774100162,1.63708875567346,0.09503178922196388,0.5280614280966998,5.877356712001642
18,18,0.55598605591078,2.7953843785584387,5.750664487774788,4.344218691166465,4.763314381886572,1.6974256900687879,5.8380803129866345,5.2118365936511655,3.3736674119086327,4.3172335733616345,5.120418375141003,2.051876768089854,1.7735376925772064,4.456404805747838,4.042750190793877,0.3905689721776562,4.031395309652152,4.85268832400986,4.551403263286925,1.0659546380123797,1.7215968256374958,6.171473302332209,1.9932451755860818,1.7135089430852264,2.7341776931256683,2.310020014727007,2.776965125225543,4.200885561790578,3.8906926381924047,4.274988766940896,4.774022827075485,1.1402223563826492,1.668101357270725,1.5988752010389278,5.945395617691278,5.404559634989539,1.019752774100162,1.63708875567346,0.09503178922196388,0.5280614280966998,5.877356712001642
19,19,0.55598605591078,2.7953843785584387,5.750664487774788,4.344218691166465,4.763314381886572,1.6974256900687879,5.8380803129866345,5.2118365936511655,3.3736674119086327,4.3172335733616345,5.120418375141003,2.051876768089854,1.7735376925772064,4.456404805747838,4.042750190793877,0.3905689721776562,4.031395309652152,4.85268832400986,4.551403253286925,1.0659546480123796,1.7215968256374958,6.171473302332209,1.9932451755860818,1.7135089430852264,2.7341776931256683,2.310020014727007,2.776965125225543,4.200885561790578,3.8906926381924047,4.274988766940896,4.774022827075485,1.1402223563826492,1.668101357270725,1.5988752010389278,5.945395617691278,5.404559634989539,1.019752774100162,1.63708875567346,0.09503178922196388,0.5280614280966998,5.877356712001642
20,20,0.55598605591078,2.7953843785584387,5.750664487774788,4.344218691166465,4.763314381886572,1.6974256900687879,5.8380803129866345,5.2118365936511655,3.3736674119086327,4.3172335733616345,5.120418375141003,2.051876768089854,1.7735376925772064,4.456404805747838,4.042750190793877,0.3905689721776562,4.031395309652152,4.85268832400986,4.551403253286925,1.0659546380123797,1.7215968356374958,6.171473302332209,1.9932451755860818,1.7135089430852264,2.7341776931256683,2.310020014727007,2.776965125225543,4.200885561790578,3.8906926381924047,4.274988766940896,4.774022827075485,1.1402223563826492,1.668101357270725,1.5988752010389278,5.945395617691278,5.404559634989539,1.019752774100162,1.63708875567346,0.09503178922196388,0.5280614280966998,5.877356712001642
21,21,0.55598605591078,2.7953843785584387,5.750664487774788,4.344218691166465,4.763314381886572,1.6974256900687879,5.8380803129866345,5.2118365936511655,3.3736674119086327,4.3172335733616345,5.120418375141003,2.051876768089854,1.7735376925772064,4.456404805747838,4.042750190793877,0.3905689721776562,4.031395309652152,4.85268832400986,4.551403253286925,1.0659546380123797,1.7215968256374958,6.171473312332209,1.9932451755860818,1.7135089430852264,2.7341776931256683,2.310020014727007,2.776965125225543,4.200885561790578,3.8906926381924047,4.274988766940896,4.774022827075485,1.1402223563826492,1.668101357270725,1.5988752010389278,5.945395617691278,5.404559634989539,1.019752774100162,1.63708875567346,0.09503178922196388,0.5280614280966998,5.877356712001642
22,22,0.55598605591078,2.7953843785584387,5.750664487774788,4.344218691166465,4.763314381886572,1.6974256900687879,5.8380803129866345,5.2118365936511655,3.3736674119086327,4.3172335733616345,5.120418375141003,2.051876768089854,1.7735376925772064,4.456404805747838,4.042750190793877,0.3905689721776562,4.031395309652152,4.85268832400986,4.551403253286925,1.0659546380123797,1.7215968256374958,6.171473302332209,1.9932451855860818,1.7135089430852264,2.7341776931256683,2.310020014727007,2.776965125225543,4.200885561790578,3.8906926381924047,4.274988766940896,4.774022827075485,1.1402223563826492,1.668101357270725,1.5988752010389278,5.945395617691278,5.404559634989539,1.019752774100162,1.63708875567346,0.09503178922196388,0.5280614280966998,5.877356712001642
23,23,0.55598605591078,2.7953843785584387,5.750664487774788,4.344218691166465,4.763314381886572,1.6974256900687879,5.8380803129866345,5.2118365936511655,3.3736674119086327,4.3172335733616345,5.120418375141003,2.051876768089854,1.7735376925772064,4.456404805747838,4.042750190793877,0.3905689721776562,4.031395309652152,4.85268832400986,4.551403253286925,1.0659546380123797,1.7215968256374958,6.171473302332209,1.9932451755860818,1.7135089530852263,2.7341776931256683,2.310020014727007,2.776965125225543,4.200885561790578,3.8906926381924047,4.274988766940896,4.774022827075485,1.1402223563826492,1.668101357270725,1.5988752010389278,5.945395617691278,5.404559634989539,1.019752774100162,1.63708875567346,0.09503178922196388,0.5280614280966998,5.877356712001642
24,24,0.55598605591078,2.7953843785584387,5.750664487774788,4.344218691166465,4.763314381886572,1.6974256900687879,5.8380803129866345,5.2118365936511655,3.3736674119086327,4.3172335733616345,5.120418375141003,2.051876768089854,1.7735376925772064,4.456404805747838,4.042750190793877,0.3905689721776562,4.031395309652152,4.85268832400986,4.551403253286925,1.0659546380123797,1.7215968256374958,6.171473302332209,1.9932451755860818,1.7135089430852264,2.734177703125668,2.310020014727007,2.776965125225543,4.200885561790578,3.8906926381924047,4.274988766940896,4.774022827075485,1.1402223563826492,1.668101357270725,1.5988752010389278,5.945395617691278,5.404559634989539,1.019752774100162,1.63708875567346,0.09503178922196388,0.5280614280966998,5.877356712001642
25,25,0.55598605591078,2.7953843785584387,5.750664487774788,4.344218691166465,4.763314381886572,1.6974256900687879,5.8380803129866345,5.2118365936511655,3.3736674119086327,4.3172335733616345,5.120418375141003,2.051876768089854,1.7735376925772064,4.456404805747838,4.042750190793877,0.3905689721776562,4.031395309652152,4.85268832400986,4.551403253286925,1.0659546380123797,1.7215968256374958,6.171473302332209,1.9932451755860818,1.7135089430852264,2.7341776931256683,2.310020024727007,2.776965125225543,4.200885561790578,3.8906926381924047,4.274988766940896,4.774022827075485,1.1402223563826492,1.668101357270725,1.5988752010389278,5.945395617691278,5.404559634989539,1.019752774100162,1.63708875567346,0.09503178922196388,0.5280614280966998,5.877356712001642
26,26,0.55598605591078,2.7953843785584387,5.750664487774788,4.344218691166465,4.763314381886572,1.6974256900687879,5.8380803129866345,5.2118365936511655,3.3736674119086327,4.3172335733616345,5.120418375141003,2.051876768089854,1.7735376925772064,4.456404805747838,4.042750190793877,0.3905689721776562,4.031395309652152,4.85268832400986,4.551403253286925,1.0659546380123797,1.7215968256374958,6.171473302332209,1.9932451755860818,1.7135089430852264,2.7341776931256683,2.310020014727007,2.776965135225543,4.200885561790578,3.8906926381924047,4.274988766940896,4.774022827075485,1.1402223563826492,1.668101357270725,1.5988752010389278,5.945395617691278,5.404559634989539,1.019752774100162,1.63708875567346,0.09503178922196388,0.5280614280966998,5.877356712001642
27,27,0.55598605591078,2.7953843785584387,5.750664487774788,4.344218691166465,4.763314381886572,1.6974256900687879,5.8380803129866345,5.2118365936511655,3.3736674119086327,4.3172335733616345,5.120418375141003,2.051876768089854,1.7735376925772064,4.456404805747838,4.042750190793877,0.3905689721776562,4.031395309652152,4.85268832400986,4.551403253286925,1.0659546380123797,1.7215968256374958,6.171473302332209,1.9932451755860818,1.7135089430852264,2.7341776931256683,2.310020014727007,2.776965125225543,4.200885571790578,3.8906926381924047,4.274988766940896,4.774022827075485,1.1402223563826492,1.668101357270725,1.5988752010389278,5.945395617691278,5.404559634989539,1.019752774100162,1.63708875567346,0.09503178922196388,0.5280614280966998,5.877356712001642
28,28,0.55598605591078,2.7953843785584387,5.750664487774788,4.344218691166465,4.763314381886572,1.6974256900687879,5.8380803129866345,5.2118365936511655,3.3736674119086327,4.3172335733616345,5.120418375141003,2.051876768089854,1.7735376925772064,4.456404805747838,4.042750190793877,0.3905689721776562,4.031395309652152,4.85268832400986,4.551403253286925,1.0659546380123797,1.7215968256374958,6.171473302332209,1.9932451755860818,1.7135089430852264,2.7341776931256683,2.310020014727007,2.776965125225543,4.200885561790578,3.8906926481924047,4.274988766940896,4.774022827075485,1.1402223563826492,1.668101357270725,1.5988752010389278,5.945395617691278,5.404559634989539,1.019752774100162,1.63708875567346,0.09503178922196388,0.5280614280966998,5.877356712001642
29,29,0.55598605591078,2.7953843785584387,5.750664487774788,4.344218691166465,4.763314381886572,1.6974256900687879,5.8380803129866345,5.2118365936511655,3.3736674119086327,4.3172335733616345,5.120418375141003,2.051876768089854,1.7735376925772064,4.456404805747838,4.042750190793877,0.3905689721776562,4.031395309652152,4.85268832400986,4.551403253286925,1.0659546380123797,1.7215968256374958,6.171473302332209,1.9932451755860818,1.7135089430852264,2.7341776931256683,2.310020014727007,2.776965125225543,4.200885561790578,3.8906926381924047,4.274988776940896,4.774022827075485,1.1402223563826492,1.668101357270725,1.5988752010389278,5.945395617691278,5.404559634989539,1.019752774100162,1.63708875567346,0.09503178922196388,0.5280614280966998,5.877356712001642
30,30,0.55598605591078,2.7953843785584387,5.750664487774788,4.344218691166465,4.763314381886572,1.6974256900687879,5.8380803129866345,5.2118365936511655,3.3736674119086327,4.3172335733616345,5.120418375141003,2.051876768089854,1.7735376925772064,4.456404805747838,4.042750190793877,0.3905689721776562,4.031395309652152,4.85268832400986,4.551403253286925,1.0659546380123797,1.7215968256374958,6.171473302332209,1.9932451755860818,1.7135089430852264,2.7341776931256683,2.310020014727007,2.776965125225543,4.200885561790578,3.8906926381924047,4.274988766940896,4.774022837075485,1.1402223563826492,1.668101357270725,1.5988752010389278,5.945395617691278,5.404559634989539,1.019752774100162,1.63708875567346,0.09503178922196388,0.5280614280966998,5.877356712001642
31,31,0.55598605591078,2.7953843785584387,5.750664487774788,4.344218691166465,4.763314381886572,1.6974256900687879,5.8380803129866345,5.2118365936511655,3.3736674119086327,4.3172335733616345,5.120418375141003,2.051876768089854,1.7735376925772064,4.456404805747838,4.042750190793877,0.3905689721776562,4.031395309652152,4.85268832400986,4.551403253286925,1.0659546380123797,1.7215968256374958,6.171473302332209,1.9932451755860818,1.7135089430852264,2.7341776931256683,2.310020014727007,2.776965125225543,4.200885561790578,3.8906926381924047,4.274988766940896,4.774022827075485,1.1402223663826492,1.668101357270725,1.5988752010389278,5.945395617691278,5.404559634989539,1.019752774100162,1.63708875567346,0.09503178922196388,0.5280614280966998,5.877356712001642
32,32,0.55598605591078,2.7953843785584387,5.750664487774788,4.344218691166465,4.763314381886572,1.6974256900687879,5.8380803129866345,5.2118365936511655,3.3736674119086327,4.3172335733616345,5.120418375141003,2.051876768089854,1.7735376925772064,4.456404805747838,4.042750190793877,0.3905689721776562,4.031395309652152,4.85268832400986,4.551403253286925,1.0659546380123797,1.7215968256374958,6.171473302332209,1.9932451755860818,1.7135089430852264,2.7341776931256683,2.310020014727007,2.776965125225543,4.200885561790578,3.8906926381924047,4.274988766940896,4.774022827075485,1.1402223563826492,1.668101367270725,1.5988752010389278,5.945395617691278,5.404559634989539,1.019752774100162,1.63708875567346,0.09503178922196388,0.5280614280966998,5.877356712001642
33,33,0.55598605591078,2.7953843785584387,5.750664487774788,4.344218691166465,4.763314381886572,1.6974256900687879,5.8380803129866345,5.2118365936511655,3.3736674119086327,4.3172335733616345,5.120418375141003,2.051876768089854,1.7735376925772064,4.456404805747838,4.042750190793877,0.3905689721776562,4.031395309652152,4.85268832400986,4.551403253286925,1.0659546380123797,1.7215968256374958,6.171473302332209,1.9932451755860818,1.7135089430852264,2.7341776931256683,2.310020014727007,2.776965125225543,4.200885561790578,3.8906926381924047,4.274988766940896,4.774022827075485,1.1402223563826492,1.668101357270725,1.5988752110389277,5.945395617691278,5.404559634989539,1.019752774100162,1.63708875567346,0.09503178922196388,0.5280614280966998,5.877356712001642
34,34,0.55598605591078,2.7953843785584387,5.750664487774788,4.344218691166465,4.763314381886572,1.6974256900687879,5.8380803129866345,5.2118365936511655,3.3736674119086327,4.3172335733616345,5.120418375141003,2.051876768089854,1.7735376925772064,4.456404805747838,4.042750190793877,0.3905689721776562,4.031395309652152,4.85268832400986,4.551403253286925,1.0659546380123797,1.7215968256374958,6.171473302332209,1.9932451755860818,1.7135089430852264,2.7341776931256683,2.310020014727007,2.776965125225543,4.200885561790578,3.8906926381924047,4.274988766940896,4.774022827075485,1.1402223563826492,1.668101357270725,1.5988752010389278,5.945395627691278,5.404559634989539,1.019752774100162,1.63708875567346,0.09503178922196388,0.5280614280966998,5.877356712001642
35,35,0.55598605591078,2.7953843785584387,5.750664487774788,4.344218691166465,4.763314381886572,1.6974256900687879,5.8380803129866345,5.2118365936511655,3.3736674119086327,4.3172335733616345,5.120418375141003,2.051876768089854,1.7735376925772064,4.456404805747838,4.042750190793877,0.3905689721776562,4.031395309652152,4.85268832400986,4.551403253286925,1.0659546380123797,1.7215968256374958,6.171473302332209,1.9932451755860818,1.7135089430852264,2.7341776931256683,2.310020014727007,2.776965125225543,4.200885561790578,3.8906926381924047,4.274988766940896,4.774022827075485,1.1402223563826492,1.668101357270725,1.5988752010389278,5.945395617691278,5.404559644989539,1.019752774100162,1.63708875567346,0.09503178922196388,0.5280614280966998,5.877356712001642
36,36,0.55598605591078,2.7953843785584387,5.750664487774788,4.344218691166465,4.763314381886572,1.6974256900687879,5.8380803129866345,5.2118365936511655,3.3736674119086327,4.3172335733616345,5.120418375141003,2.051876768089854,1.7735376925772064,4.456404805747838,4.042750190793877,0.3905689721776562,4.031395309652152,4.85268832400986,4.551403253286925,1.0659546380123797,1.7215968256374958,6.171473302332209,1.9932451755860818,1.7135089430852264,2.7341776931256683,2.310020014727007,2.776965125225543,4.200885561790578,3.8906926381924047,4.274988766940896,4.774022827075485,1.1402223563826492,1.668101357270725,1.5988752010389278,5.945395617691278,5.404559634989539,1.019752784100162,1.63708875567346,0.09503178922196388,0.5280614280966998,5.877356712001642
37,37,0.55598605591078,2.7953843785584387,5.750664487774788,4.344218691166465,4.763314381886572,1.6974256900687879,5.8380803129866345,5.2118365936511655,3.3736674119086327,4.3172335733616345,5.120418375141003,2.051876768089854,1.7735376925772064,4.456404805747838,4.042750190793877,0.3905689721776562,4.031395309652152,4.85268832400986,4.551403253286925,1.0659546380123797,1.7215968256374958,6.171473302332209,1.9932451755860818,1.7135089430852264,2.7341776931256683,2.310020014727007,2.776965125225543,4.200885561790578,3.8906926381924047,4.274988766940896,4.774022827075485,1.1402223563826492,1.668101357270725,1.5988752010389278,5.945395617691278,5.404559634989539,1.019752774100162,1.6370887656734598,0.09503178922196388,0.5280614280966998,5.877356712001642
