,# of evaluations,epsilon,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7
58,58,0.0274473620314067,3.257918417969625,0.3287471689720586,1.0409047227434118,2.7539845002461445,4.5469440664426655,4.278006671462506,5.467725237342617,4.42470982567832
59,59,0.02744736202832315,3.257918417969625,0.3287471689720586,1.0409047227434118,2.7539844902461446,4.546944076442665,4.278006671462506,5.467725237342617,4.42470982567832
60,60,0.02744736202080872,3.257918417969625,0.3287471689720586,1.0409047227434118,2.7539844902461446,4.5469440664426655,4.2780066814625055,5.467725237342617,4.42470982567832
61,61,0.027447362026933552,3.257918417969625,0.3287471689720586,1.0409047227434118,2.7539844902461446,4.5469440664426655,4.278006671462506,5.467725247342617,4.42470982567832
62,62,0.027447362029213582,3.257918417969625,0.3287471689720586,1.0409047227434118,2.7539844902461446,4.5469440664426655,4.278006671462506,5.467725237342617,4.42470983567832
63,63,0.02740349580761902,3.3030581198733913,0.34561423089438303,1.0323026536845117,2.7655181956293453,4.548377315029596,4.288744692126455,5.475052855086928,4.418010513274692
64,64,0.027403495801016413,3.303058129873391,0.34561423089438303,1.0323026536845117,2.7655181956293453,4.548377315029596,4.288744692126455,5.475052855086928,4.418010513274692
65,65,0.02740349580572553,3.3030581198733913,0.34561424089438303,1.0323026536845117,2.7655181956293453,4.548377315029596,4.288744692126455,5.475052855086928,4.418010513274692
66,66,0.027403495808933497,3.3030581198733913,0.34561423089438303,1.0323026636845116,2.7655181956293453,4.548377315029596,4.288744692126455,5.475052855086928,4.418010513274692
67,67,0.02740349581214918,3.3030581198733913,0.34561423089438303,1.0323026536845117,2.7655182056293452,4.548377315029596,4.288744692126455,5.475052855086928,4.418010513274692
68,68,0.027403495804002784,3.3030581198733913,0.34561423089438303,1.0323026536845117,2.7655181956293453,4.548377325029596,4.288744692126455,5.475052855086928,4.418010513274692
69,69,0.02740349581361598,3.3030581198733913,0.34561423089438303,1.0323026536845117,2.7655181956293453,4.548377315029596,4.288744702126455,5.475052855086928,4.418010513274692
70,70,0.02740349580761835,3.3030581198733913,0.34561423089438303,1.0323026536845117,2.7655181956293453,4.548377315029596,4.288744692126455,5.475052865086928,4.418010513274692
71,71,0.027403495799193288,3.3030581198733913,0.34561423089438303,1.0323026536845117,2.7655181956293453,4.548377315029596,4.288744692126455,5.475052855086928,4.418010523274692
72,72,0.027386301507075772,3.33373065436745,0.3554112362019708,1.026700467216238,2.7662132941124598,4.552344801196627,4.2901023376889516,5.478859352689487,4.420401661845861
73,73,0.027386301504311504,3.33373066436745,0.3554112362019708,1.026700467216238,2.7662132941124598,4.552344801196627,4.2901023376889516,5.478859352689487,4.420401661845861
74,74,0.027386301506937966,3.33373065436745,0.3554112462019708,1.026700467216238,2.7662132941124598,4.552344801196627,4.2901023376889516,5.478859352689487,4.420401661845861
75,75,0.02738630150630776,3.33373065436745,0.3554112362019708,1.026700477216238,2.7662132941124598,4.552344801196627,4.2901023376889516,5.478859352689487,4.420401661845861
76,76,0.027386301510518764,3.33373065436745,0.3554112362019708,1.026700467216238,2.7662133041124597,4.552344801196627,4.2901023376889516,5.478859352689487,4.420401661845861
77,77,0.027386301504365503,3.33373065436745,0.3554112362019708,1.026700467216238,2.7662132941124598,4.552344811196627,4.2901023376889516,5.478859352689487,4.420401661845861
78,78,0.027386301514443046,3.33373065436745,0.3554112362019708,1.026700467216238,2.7662132941124598,4.552344801196627,4.2901023476889515,5.478859352689487,4.420401661845861
79,79,0.02738630150821029,3.33373065436745,0.3554112362019708,1.026700467216238,2.7662132941124598,4.552344801196627,4.2901023376889516,5.478859362689487,4.420401661845861
80,80,0.027386301501642705,3.33373065436745,0.3554112362019708,1.026700467216238,2.7662132941124598,4.552344801196627,4.2901023376889516,5.478859352689487,4.420401671845861
81,81,0.027380032550595332,3.3533186253524763,0.3587864250339332,1.0266609791205799,2.7589866415744053,4.554873289722909,4.284660376184445,5.477858156555291,4.422446035574468
82,82,0.027380032551388017,3.353318635352476,0.3587864250339332,1.0266609791205799,2.7589866415744053,4.554873289722909,4.284660376184445,5.477858156555291,4.422446035574468
83,83,0.027380032551058208,3.3533186253524763,0.3587864350339332,1.0266609791205799,2.7589866415744053,4.554873289722909,4.284660376184445,5.477858156555291,4.422446035574468
84,84,0.027380032551125158,3.3533186253524763,0.3587864250339332,1.0266609891205798,2.7589866415744053,4.554873289722909,4.284660376184445,5.477858156555291,4.422446035574468
85,85,0.027380032549752204,3.3533186253524763,0.3587864250339332,1.0266609791205799,2.7589866515744053,4.554873289722909,4.284660376184445,5.477858156555291,4.422446035574468
86,86,0.02738003254810274,3.3533186253524763,0.3587864250339332,1.0266609791205799,2.7589866415744053,4.554873299722909,4.284660376184445,5.477858156555291,4.422446035574468
87,87,0.027380032550442662,3.3533186253524763,0.3587864250339332,1.0266609791205799,2.7589866415744053,4.554873289722909,4.284660386184445,5.477858156555291,4.422446035574468
88,88,0.0273800325499939,3.3533186253524763,0.3587864250339332,1.0266609791205799,2.7589866415744053,4.554873289722909,4.284660376184445,5.477858166555291,4.422446035574468
89,89,0.02738003254819811,3.3533186253524763,0.3587864250339332,1.0266609791205799,2.7589866415744053,4.554873289722909,4.284660376184445,5.477858156555291,4.422446045574468
