,# of evaluations,epsilon,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,theta_9,theta_10,theta_11,theta_12,theta_13,theta_14,theta_15
83,83,0.052360201434711,5.908749507798314,0.3762002732790774,2.451985368220611,5.232431815551689,0.7214310854021988,5.292309128564068,5.334990438760408,4.90541661736148,5.032579594163631,2.6953916987626014,4.647111195565858,1.4373943399719245,5.222007570400129,1.3445928478996947,1.2408981302619808,3.721534622677263
84,84,0.052360201434711,5.908749507798314,0.3762002732790774,2.451985368220611,5.232431815551689,0.7214310854021988,5.292309128564068,5.334990438760408,4.90541661736148,5.032579594163631,2.6953916987626014,4.647111195565858,1.4373943399719245,5.222007570400129,1.3445928478996947,1.2408981202619809,3.721534632677263
85,85,0.051417354653504735,5.917246474329543,0.3870818916347927,2.4489175751888306,5.256765727921597,0.7568460814323121,5.274610656287767,5.328787886555175,4.923426567629909,5.032579594163631,2.6953916987626014,4.647111195565858,1.4373943399719245,5.222007570400129,1.3445928478996947,1.2408981202619809,3.721534622677263
86,86,0.05141735453846299,5.917246484329543,0.3870818916347927,2.4489175751888306,5.256765727921597,0.7568460814323121,5.274610656287767,5.328787886555175,4.923426567629909,5.032579594163631,2.6953916987626014,4.647111195565858,1.4373943399719245,5.222007570400129,1.3445928478996947,1.2408981202619809,3.721534622677263
87,87,0.05141735455309653,5.917246474329543,0.38708190163479267,2.4489175751888306,5.256765727921597,0.7568460814323121,5.274610656287767,5.328787886555175,4.923426567629909,5.032579594163631,2.6953916987626014,4.647111195565858,1.4373943399719245,5.222007570400129,1.3445928478996947,1.2408981202619809,3.721534622677263
88,88,0.051417354583440614,5.917246474329543,0.3870818916347927,2.4489175851888305,5.256765727921597,0.7568460814323121,5.274610656287767,5.328787886555175,4.923426567629909,5.032579594163631,2.6953916987626014,4.647111195565858,1.4373943399719245,5.222007570400129,1.3445928478996947,1.2408981202619809,3.721534622677263
89,89,0.05141735463167724,5.917246474329543,0.3870818916347927,2.4489175751888306,5.256765737921597,0.7568460814323121,5.274610656287767,5.328787886555175,4.923426567629909,5.032579594163631,2.6953916987626014,4.647111195565858,1.4373943399719245,5.222007570400129,1.3445928478996947,1.2408981202619809,3.721534622677263
90,90,0.05141735461530304,5.917246474329543,0.3870818916347927,2.4489175751888306,5.256765727921597,0.7568460914323122,5.274610656287767,5.328787886555175,4.923426567629909,5.032579594163631,2.6953916987626014,4.647111195565858,1.4373943399719245,5.222007570400129,1.3445928478996947,1.2408981202619809,3.721534622677263
91,91,0.051417354795453105,5.917246474329543,0.3870818916347927,2.4489175751888306,5.256765727921597,0.7568460814323121,5.274610666287767,5.328787886555175,4.923426567629909,5.032579594163631,2.6953916987626014,4.647111195565858,1.4373943399719245,5.222007570400129,1.3445928478996947,1.2408981202619809,3.721534622677263
92,92,0.05141735472753014,5.917246474329543,0.3870818916347927,2.4489175751888306,5.256765727921597,0.7568460814323121,5.274610656287767,5.328787896555175,4.923426567629909,5.032579594163631,2.6953916987626014,4.647111195565858,1.4373943399719245,5.222007570400129,1.3445928478996947,1.2408981202619809,3.721534622677263
93,93,0.051417354560031193,5.917246474329543,0.3870818916347927,2.4489175751888306,5.256765727921597,0.7568460814323121,5.274610656287767,5.328787886555175,4.923426577629909,5.032579594163631,2.6953916987626014,4.647111195565858,1.4373943399719245,5.222007570400129,1.3445928478996947,1.2408981202619809,3.721534622677263
94,94,0.051417354653504735,5.917246474329543,0.3870818916347927,2.4489175751888306,5.256765727921597,0.7568460814323121,5.274610656287767,5.328787886555175,4.923426567629909,5.032579604163631,2.6953916987626014,4.647111195565858,1.4373943399719245,5.222007570400129,1.3445928478996947,1.2408981202619809,3.721534622677263
95,95,0.051417354653504735,5.917246474329543,0.3870818916347927,2.4489175751888306,5.256765727921597,0.7568460814323121,5.274610656287767,5.328787886555175,4.923426567629909,5.032579594163631,2.6953917087626014,4.647111195565858,1.4373943399719245,5.222007570400129,1.3445928478996947,1.2408981202619809,3.721534622677263
96,96,0.051417354653504735,5.917246474329543,0.3870818916347927,2.4489175751888306,5.256765727921597,0.7568460814323121,5.274610656287767,5.328787886555175,4.923426567629909,5.032579594163631,2.6953916987626014,4.647111205565858,1.4373943399719245,5.222007570400129,1.3445928478996947,1.2408981202619809,3.721534622677263
97,97,0.051417354653504735,5.917246474329543,0.3870818916347927,2.4489175751888306,5.256765727921597,0.7568460814323121,5.274610656287767,5.328787886555175,4.923426567629909,5.032579594163631,2.6953916987626014,4.647111195565858,1.4373943499719244,5.222007570400129,1.3445928478996947,1.2408981202619809,3.721534622677263
98,98,0.051417354653504735,5.917246474329543,0.3870818916347927,2.4489175751888306,5.256765727921597,0.7568460814323121,5.274610656287767,5.328787886555175,4.923426567629909,5.032579594163631,2.6953916987626014,4.647111195565858,1.4373943399719245,5.222007580400129,1.3445928478996947,1.2408981202619809,3.721534622677263
99,99,0.051417354653504735,5.917246474329543,0.3870818916347927,2.4489175751888306,5.256765727921597,0.7568460814323121,5.274610656287767,5.328787886555175,4.923426567629909,5.032579594163631,2.6953916987626014,4.647111195565858,1.4373943399719245,5.222007570400129,1.3445928578996946,1.2408981202619809,3.721534622677263
100,100,0.051417354653504735,5.917246474329543,0.3870818916347927,2.4489175751888306,5.256765727921597,0.7568460814323121,5.274610656287767,5.328787886555175,4.923426567629909,5.032579594163631,2.6953916987626014,4.647111195565858,1.4373943399719245,5.222007570400129,1.3445928478996947,1.2408981302619808,3.721534622677263
101,101,0.051417354653504735,5.917246474329543,0.3870818916347927,2.4489175751888306,5.256765727921597,0.7568460814323121,5.274610656287767,5.328787886555175,4.923426567629909,5.032579594163631,2.6953916987626014,4.647111195565858,1.4373943399719245,5.222007570400129,1.3445928478996947,1.2408981202619809,3.721534632677263
102,102,0.04599535087720276,5.958291839471666,0.49414917606146325,2.494303763691137,5.401088278432551,0.9625607231552172,5.1608755928615295,5.263294052588981,5.045847073654708,5.032579594163631,2.6953916987626014,4.647111195565858,1.4373943399719245,5.222007570400129,1.3445928478996947,1.2408981202619809,3.721534622677263
103,103,0.04599535088353057,5.958291849471666,0.49414917606146325,2.494303763691137,5.401088278432551,0.9625607231552172,5.1608755928615295,5.263294052588981,5.045847073654708,5.032579594163631,2.6953916987626014,4.647111195565858,1.4373943399719245,5.222007570400129,1.3445928478996947,1.2408981202619809,3.721534622677263
104,104,0.04599535074106635,5.958291839471666,0.49414918606146324,2.494303763691137,5.401088278432551,0.9625607231552172,5.1608755928615295,5.263294052588981,5.045847073654708,5.032579594163631,2.6953916987626014,4.647111195565858,1.4373943399719245,5.222007570400129,1.3445928478996947,1.2408981202619809,3.721534622677263
105,105,0.045995350714271396,5.958291839471666,0.49414917606146325,2.494303773691137,5.401088278432551,0.9625607231552172,5.1608755928615295,5.263294052588981,5.045847073654708,5.032579594163631,2.6953916987626014,4.647111195565858,1.4373943399719245,5.222007570400129,1.3445928478996947,1.2408981202619809,3.721534622677263
106,106,0.04599535078112638,5.958291839471666,0.49414917606146325,2.494303763691137,5.401088288432551,0.9625607231552172,5.1608755928615295,5.263294052588981,5.045847073654708,5.032579594163631,2.6953916987626014,4.647111195565858,1.4373943399719245,5.222007570400129,1.3445928478996947,1.2408981202619809,3.721534622677263
107,107,0.04599535085911348,5.958291839471666,0.49414917606146325,2.494303763691137,5.401088278432551,0.9625607331552173,5.1608755928615295,5.263294052588981,5.045847073654708,5.032579594163631,2.6953916987626014,4.647111195565858,1.4373943399719245,5.222007570400129,1.3445928478996947,1.2408981202619809,3.721534622677263
108,108,0.04599535107699254,5.958291839471666,0.49414917606146325,2.494303763691137,5.401088278432551,0.9625607231552172,5.1608756028615295,5.263294052588981,5.045847073654708,5.032579594163631,2.6953916987626014,4.647111195565858,1.4373943399719245,5.222007570400129,1.3445928478996947,1.2408981202619809,3.721534622677263
109,109,0.04599535086476303,5.958291839471666,0.49414917606146325,2.494303763691137,5.401088278432551,0.9625607231552172,5.1608755928615295,5.263294062588981,5.045847073654708,5.032579594163631,2.6953916987626014,4.647111195565858,1.4373943399719245,5.222007570400129,1.3445928478996947,1.2408981202619809,3.721534622677263
110,110,0.04599535094850252,5.958291839471666,0.49414917606146325,2.494303763691137,5.401088278432551,0.9625607231552172,5.1608755928615295,5.263294052588981,5.045847083654708,5.032579594163631,2.6953916987626014,4.647111195565858,1.4373943399719245,5.222007570400129,1.3445928478996947,1.2408981202619809,3.721534622677263
111,111,0.04599535087720276,5.958291839471666,0.49414917606146325,2.494303763691137,5.401088278432551,0.9625607231552172,5.1608755928615295,5.263294052588981,5.045847073654708,5.032579604163631,2.6953916987626014,4.647111195565858,1.4373943399719245,5.222007570400129,1.3445928478996947,1.2408981202619809,3.721534622677263
112,112,0.04599535087720276,5.958291839471666,0.49414917606146325,2.494303763691137,5.401088278432551,0.9625607231552172,5.1608755928615295,5.263294052588981,5.045847073654708,5.032579594163631,2.6953917087626014,4.647111195565858,1.4373943399719245,5.222007570400129,1.3445928478996947,1.2408981202619809,3.721534622677263
113,113,0.04599535087720276,5.958291839471666,0.49414917606146325,2.494303763691137,5.401088278432551,0.9625607231552172,5.1608755928615295,5.263294052588981,5.045847073654708,5.032579594163631,2.6953916987626014,4.647111205565858,1.4373943399719245,5.222007570400129,1.3445928478996947,1.2408981202619809,3.721534622677263
114,114,0.04599535087720276,5.958291839471666,0.49414917606146325,2.494303763691137,5.401088278432551,0.9625607231552172,5.1608755928615295,5.263294052588981,5.045847073654708,5.032579594163631,2.6953916987626014,4.647111195565858,1.4373943499719244,5.222007570400129,1.3445928478996947,1.2408981202619809,3.721534622677263
115,115,0.04599535087720276,5.958291839471666,0.49414917606146325,2.494303763691137,5.401088278432551,0.9625607231552172,5.1608755928615295,5.263294052588981,5.045847073654708,5.032579594163631,2.6953916987626014,4.647111195565858,1.4373943399719245,5.222007580400129,1.3445928478996947,1.2408981202619809,3.721534622677263
116,116,0.04599535087720276,5.958291839471666,0.49414917606146325,2.494303763691137,5.401088278432551,0.9625607231552172,5.1608755928615295,5.263294052588981,5.045847073654708,5.032579594163631,2.6953916987626014,4.647111195565858,1.4373943399719245,5.222007570400129,1.3445928578996946,1.2408981202619809,3.721534622677263
117,117,0.04599535087720276,5.958291839471666,0.49414917606146325,2.494303763691137,5.401088278432551,0.9625607231552172,5.1608755928615295,5.263294052588981,5.045847073654708,5.032579594163631,2.6953916987626014,4.647111195565858,1.4373943399719245,5.222007570400129,1.3445928478996947,1.2408981302619808,3.721534622677263
118,118,0.04599535087720276,5.958291839471666,0.49414917606146325,2.494303763691137,5.401088278432551,0.9625607231552172,5.1608755928615295,5.263294052588981,5.045847073654708,5.032579594163631,2.6953916987626014,4.647111195565858,1.4373943399719245,5.222007570400129,1.3445928478996947,1.2408981202619809,3.721534632677263
119,119,0.6944642841484218,6.283185307179586,1.6354716691518052,3.002214720158539,6.283185307179586,3.062995862655806,3.9128626233525647,4.654229776066405,6.199750862444908,5.032579594163631,2.6953916987626014,4.647111195565858,1.4373943399719245,5.222007570400129,1.3445928478996947,1.2408981202619809,3.721534622677263
120,120,0.6944642844762855,6.283185317179586,1.6354716691518052,3.002214720158539,6.283185307179586,3.062995862655806,3.9128626233525647,4.654229776066405,6.199750862444908,5.032579594163631,2.6953916987626014,4.647111195565858,1.4373943399719245,5.222007570400129,1.3445928478996947,1.2408981202619809,3.721534622677263
121,121,0.6944642797623543,6.283185307179586,1.6354716791518051,3.002214720158539,6.283185307179586,3.062995862655806,3.9128626233525647,4.654229776066405,6.199750862444908,5.032579594163631,2.6953916987626014,4.647111195565858,1.4373943399719245,5.222007570400129,1.3445928478996947,1.2408981202619809,3.721534622677263
122,122,0.6944642849854401,6.283185307179586,1.6354716691518052,3.002214730158539,6.283185307179586,3.062995862655806,3.9128626233525647,4.654229776066405,6.199750862444908,5.032579594163631,2.6953916987626014,4.647111195565858,1.4373943399719245,5.222007570400129,1.3445928478996947,1.2408981202619809,3.721534622677263
123,123,0.6944642840704074,6.283185307179586,1.6354716691518052,3.002214720158539,6.283185317179586,3.062995862655806,3.9128626233525647,4.654229776066405,6.199750862444908,5.032579594163631,2.6953916987626014,4.647111195565858,1.4373943399719245,5.222007570400129,1.3445928478996947,1.2408981202619809,3.721534622677263
124,124,0.694464284127478,6.283185307179586,1.6354716691518052,3.002214720158539,6.283185307179586,3.0629958726558058,3.9128626233525647,4.654229776066405,6.199750862444908,5.032579594163631,2.6953916987626014,4.647111195565858,1.4373943399719245,5.222007570400129,1.3445928478996947,1.2408981202619809,3.721534622677263
125,125,0.6944642775834202,6.283185307179586,1.6354716691518052,3.002214720158539,6.283185307179586,3.062995862655806,3.9128626333525647,4.654229776066405,6.199750862444908,5.032579594163631,2.6953916987626014,4.647111195565858,1.4373943399719245,5.222007570400129,1.3445928478996947,1.2408981202619809,3.721534622677263
126,126,0.6944642839773574,6.283185307179586,1.6354716691518052,3.002214720158539,6.283185307179586,3.062995862655806,3.9128626233525647,4.654229786066405,6.199750862444908,5.032579594163631,2.6953916987626014,4.647111195565858,1.4373943399719245,5.222007570400129,1.3445928478996947,1.2408981202619809,3.721534622677263
127,127,0.6944642852544299,6.283185307179586,1.6354716691518052,3.002214720158539,6.283185307179586,3.062995862655806,3.9128626233525647,4.654229776066405,6.199750872444908,5.032579594163631,2.6953916987626014,4.647111195565858,1.4373943399719245,5.222007570400129,1.3445928478996947,1.2408981202619809,3.721534622677263
128,128,0.6944642841484218,6.283185307179586,1.6354716691518052,3.002214720158539,6.283185307179586,3.062995862655806,3.9128626233525647,4.654229776066405,6.199750862444908,5.032579604163631,2.6953916987626014,4.647111195565858,1.4373943399719245,5.222007570400129,1.3445928478996947,1.2408981202619809,3.721534622677263
129,129,0.6944642841484218,6.283185307179586,1.6354716691518052,3.002214720158539,6.283185307179586,3.062995862655806,3.9128626233525647,4.654229776066405,6.199750862444908,5.032579594163631,2.6953917087626014,4.647111195565858,1.4373943399719245,5.222007570400129,1.3445928478996947,1.2408981202619809,3.721534622677263
130,130,0.6944642841484218,6.283185307179586,1.6354716691518052,3.002214720158539,6.283185307179586,3.062995862655806,3.9128626233525647,4.654229776066405,6.199750862444908,5.032579594163631,2.6953916987626014,4.647111205565858,1.4373943399719245,5.222007570400129,1.3445928478996947,1.2408981202619809,3.721534622677263
131,131,0.6944642841484218,6.283185307179586,1.6354716691518052,3.002214720158539,6.283185307179586,3.062995862655806,3.9128626233525647,4.654229776066405,6.199750862444908,5.032579594163631,2.6953916987626014,4.647111195565858,1.4373943499719244,5.222007570400129,1.3445928478996947,1.2408981202619809,3.721534622677263
132,132,0.6944642841484218,6.283185307179586,1.6354716691518052,3.002214720158539,6.283185307179586,3.062995862655806,3.9128626233525647,4.654229776066405,6.199750862444908,5.032579594163631,2.6953916987626014,4.647111195565858,1.4373943399719245,5.222007580400129,1.3445928478996947,1.2408981202619809,3.721534622677263
133,133,0.6944642841484218,6.283185307179586,1.6354716691518052,3.002214720158539,6.283185307179586,3.062995862655806,3.9128626233525647,4.654229776066405,6.199750862444908,5.032579594163631,2.6953916987626014,4.647111195565858,1.4373943399719245,5.222007570400129,1.3445928578996946,1.2408981202619809,3.721534622677263
134,134,0.6944642841484218,6.283185307179586,1.6354716691518052,3.002214720158539,6.283185307179586,3.062995862655806,3.9128626233525647,4.654229776066405,6.199750862444908,5.032579594163631,2.6953916987626014,4.647111195565858,1.4373943399719245,5.222007570400129,1.3445928478996947,1.2408981302619808,3.721534622677263
135,135,0.6944642841484218,6.283185307179586,1.6354716691518052,3.002214720158539,6.283185307179586,3.062995862655806,3.9128626233525647,4.654229776066405,6.199750862444908,5.032579594163631,2.6953916987626014,4.647111195565858,1.4373943399719245,5.222007570400129,1.3445928478996947,1.2408981202619809,3.721534632677263
136,136,0.04512705622341697,5.963799278697436,0.5134963310290395,2.50291362816327,5.416041166871119,0.998166298607627,5.139719871784608,5.252969485243261,5.065407500750952,5.032579594163631,2.6953916987626014,4.647111195565858,1.4373943399719245,5.222007570400129,1.3445928478996947,1.2408981202619809,3.721534622677263
137,137,0.04512705623479928,5.963799288697436,0.5134963310290395,2.50291362816327,5.416041166871119,0.998166298607627,5.139719871784608,5.252969485243261,5.065407500750952,5.032579594163631,2.6953916987626014,4.647111195565858,1.4373943399719245,5.222007570400129,1.3445928478996947,1.2408981202619809,3.721534622677263
138,138,0.04512705609429785,5.963799278697436,0.5134963410290395,2.50291362816327,5.416041166871119,0.998166298607627,5.139719871784608,5.252969485243261,5.065407500750952,5.032579594163631,2.6953916987626014,4.647111195565858,1.4373943399719245,5.222007570400129,1.3445928478996947,1.2408981202619809,3.721534622677263
139,139,0.045127056060101894,5.963799278697436,0.5134963310290395,2.5029136381632697,5.416041166871119,0.998166298607627,5.139719871784608,5.252969485243261,5.065407500750952,5.032579594163631,2.6953916987626014,4.647111195565858,1.4373943399719245,5.222007570400129,1.3445928478996947,1.2408981202619809,3.721534622677263
140,140,0.045127056097248736,5.963799278697436,0.5134963310290395,2.50291362816327,5.4160411768711185,0.998166298607627,5.139719871784608,5.252969485243261,5.065407500750952,5.032579594163631,2.6953916987626014,4.647111195565858,1.4373943399719245,5.222007570400129,1.3445928478996947,1.2408981202619809,3.721534622677263
141,141,0.045127056197963394,5.963799278697436,0.5134963310290395,2.50291362816327,5.416041166871119,0.998166308607627,5.139719871784608,5.252969485243261,5.065407500750952,5.032579594163631,2.6953916987626014,4.647111195565858,1.4373943399719245,5.222007570400129,1.3445928478996947,1.2408981202619809,3.721534622677263
142,142,0.045127056442964664,5.963799278697436,0.5134963310290395,2.50291362816327,5.416041166871119,0.998166298607627,5.139719881784608,5.252969485243261,5.065407500750952,5.032579594163631,2.6953916987626014,4.647111195565858,1.4373943399719245,5.222007570400129,1.3445928478996947,1.2408981202619809,3.721534622677263
143,143,0.04512705617962351,5.963799278697436,0.5134963310290395,2.50291362816327,5.416041166871119,0.998166298607627,5.139719871784608,5.252969495243261,5.065407500750952,5.032579594163631,2.6953916987626014,4.647111195565858,1.4373943399719245,5.222007570400129,1.3445928478996947,1.2408981202619809,3.721534622677263
144,144,0.04512705633958889,5.963799278697436,0.5134963310290395,2.50291362816327,5.416041166871119,0.998166298607627,5.139719871784608,5.252969485243261,5.065407510750952,5.032579594163631,2.6953916987626014,4.647111195565858,1.4373943399719245,5.222007570400129,1.3445928478996947,1.2408981202619809,3.721534622677263
145,145,0.04512705622341697,5.963799278697436,0.5134963310290395,2.50291362816327,5.416041166871119,0.998166298607627,5.139719871784608,5.252969485243261,5.065407500750952,5.032579604163631,2.6953916987626014,4.647111195565858,1.4373943399719245,5.222007570400129,1.3445928478996947,1.2408981202619809,3.721534622677263
146,146,0.04512705622341697,5.963799278697436,0.5134963310290395,2.50291362816327,5.416041166871119,0.998166298607627,5.139719871784608,5.252969485243261,5.065407500750952,5.032579594163631,2.6953917087626014,4.647111195565858,1.4373943399719245,5.222007570400129,1.3445928478996947,1.2408981202619809,3.721534622677263
147,147,0.04512705622341697,5.963799278697436,0.5134963310290395,2.50291362816327,5.416041166871119,0.998166298607627,5.139719871784608,5.252969485243261,5.065407500750952,5.032579594163631,2.6953916987626014,4.647111205565858,1.4373943399719245,5.222007570400129,1.3445928478996947,1.2408981202619809,3.721534622677263
148,148,0.04512705622341697,5.963799278697436,0.5134963310290395,2.50291362816327,5.416041166871119,0.998166298607627,5.139719871784608,5.252969485243261,5.065407500750952,5.032579594163631,2.6953916987626014,4.647111195565858,1.4373943499719244,5.222007570400129,1.3445928478996947,1.2408981202619809,3.721534622677263
149,149,0.04512705622341697,5.963799278697436,0.5134963310290395,2.50291362816327,5.416041166871119,0.998166298607627,5.139719871784608,5.252969485243261,5.065407500750952,5.032579594163631,2.6953916987626014,4.647111195565858,1.4373943399719245,5.222007580400129,1.3445928478996947,1.2408981202619809,3.721534622677263
150,150,0.04512705622341697,5.963799278697436,0.5134963310290395,2.50291362816327,5.416041166871119,0.998166298607627,5.139719871784608,5.252969485243261,5.065407500750952,5.032579594163631,2.6953916987626014,4.647111195565858,1.4373943399719245,5.222007570400129,1.3445928578996946,1.2408981202619809,3.721534622677263
151,151,0.04512705622341697,5.963799278697436,0.5134963310290395,2.50291362816327,5.416041166871119,0.998166298607627,5.139719871784608,5.252969485243261,5.065407500750952,5.032579594163631,2.6953916987626014,4.647111195565858,1.4373943399719245,5.222007570400129,1.3445928478996947,1.2408981302619808,3.721534622677263
152,152,0.04512705622341697,5.963799278697436,0.5134963310290395,2.50291362816327,5.416041166871119,0.998166298607627,5.139719871784608,5.252969485243261,5.065407500750952,5.032579594163631,2.6953916987626014,4.647111195565858,1.4373943399719245,5.222007570400129,1.3445928478996947,1.2408981202619809,3.721534632677263
153,153,0.24778458437717205,6.1234922929385105,1.0744840000904223,2.7525641741609044,5.849613237025353,2.0305810806317166,4.526291247568587,4.953599630654833,5.63257918159793,5.032579594163631,2.6953916987626014,4.647111195565858,1.4373943399719245,5.222007570400129,1.3445928478996947,1.2408981202619809,3.721534622677263
154,154,0.2477845846762227,6.12349230293851,1.0744840000904223,2.7525641741609044,5.849613237025353,2.0305810806317166,4.526291247568587,4.953599630654833,5.63257918159793,5.032579594163631,2.6953916987626014,4.647111195565858,1.4373943399719245,5.222007570400129,1.3445928478996947,1.2408981202619809,3.721534622677263
155,155,0.2477845845645554,6.1234922929385105,1.0744840100904223,2.7525641741609044,5.849613237025353,2.0305810806317166,4.526291247568587,4.953599630654833,5.63257918159793,5.032579594163631,2.6953916987626014,4.647111195565858,1.4373943399719245,5.222007570400129,1.3445928478996947,1.2408981202619809,3.721534622677263
156,156,0.24778458481351653,6.1234922929385105,1.0744840000904223,2.7525641841609043,5.849613237025353,2.0305810806317166,4.526291247568587,4.953599630654833,5.63257918159793,5.032579594163631,2.6953916987626014,4.647111195565858,1.4373943399719245,5.222007570400129,1.3445928478996947,1.2408981202619809,3.721534622677263
157,157,0.24778458337615422,6.1234922929385105,1.0744840000904223,2.7525641741609044,5.849613247025353,2.0305810806317166,4.526291247568587,4.953599630654833,5.63257918159793,5.032579594163631,2.6953916987626014,4.647111195565858,1.4373943399719245,5.222007570400129,1.3445928478996947,1.2408981202619809,3.721534622677263
158,158,0.24778458603175021,6.1234922929385105,1.0744840000904223,2.7525641741609044,5.849613237025353,2.0305810906317165,4.526291247568587,4.953599630654833,5.63257918159793,5.032579594163631,2.6953916987626014,4.647111195565858,1.4373943399719245,5.222007570400129,1.3445928478996947,1.2408981202619809,3.721534622677263
159,159,0.24778458138088227,6.1234922929385105,1.0744840000904223,2.7525641741609044,5.849613237025353,2.0305810806317166,4.5262912575685865,4.953599630654833,5.63257918159793,5.032579594163631,2.6953916987626014,4.647111195565858,1.4373943399719245,5.222007570400129,1.3445928478996947,1.2408981202619809,3.721534622677263
160,160,0.24778458307440493,6.1234922929385105,1.0744840000904223,2.7525641741609044,5.849613237025353,2.0305810806317166,4.526291247568587,4.953599640654833,5.63257918159793,5.032579594163631,2.6953916987626014,4.647111195565858,1.4373943399719245,5.222007570400129,1.3445928478996947,1.2408981202619809,3.721534622677263
161,161,0.24778458739632395,6.1234922929385105,1.0744840000904223,2.7525641741609044,5.849613237025353,2.0305810806317166,4.526291247568587,4.953599630654833,5.63257919159793,5.032579594163631,2.6953916987626014,4.647111195565858,1.4373943399719245,5.222007570400129,1.3445928478996947,1.2408981202619809,3.721534622677263
162,162,0.24778458437717205,6.1234922929385105,1.0744840000904223,2.7525641741609044,5.849613237025353,2.0305810806317166,4.526291247568587,4.953599630654833,5.63257918159793,5.032579604163631,2.6953916987626014,4.647111195565858,1.4373943399719245,5.222007570400129,1.3445928478996947,1.2408981202619809,3.721534622677263
163,163,0.24778458437717205,6.1234922929385105,1.0744840000904223,2.7525641741609044,5.849613237025353,2.0305810806317166,4.526291247568587,4.953599630654833,5.63257918159793,5.032579594163631,2.6953917087626014,4.647111195565858,1.4373943399719245,5.222007570400129,1.3445928478996947,1.2408981202619809,3.721534622677263
164,164,0.24778458437717205,6.1234922929385105,1.0744840000904223,2.7525641741609044,5.849613237025353,2.0305810806317166,4.526291247568587,4.953599630654833,5.63257918159793,5.032579594163631,2.6953916987626014,4.647111205565858,1.4373943399719245,5.222007570400129,1.3445928478996947,1.2408981202619809,3.721534622677263
165,165,0.24778458437717205,6.1234922929385105,1.0744840000904223,2.7525641741609044,5.849613237025353,2.0305810806317166,4.526291247568587,4.953599630654833,5.63257918159793,5.032579594163631,2.6953916987626014,4.647111195565858,1.4373943499719244,5.222007570400129,1.3445928478996947,1.2408981202619809,3.721534622677263
166,166,0.24778458437717205,6.1234922929385105,1.0744840000904223,2.7525641741609044,5.849613237025353,2.0305810806317166,4.526291247568587,4.953599630654833,5.63257918159793,5.032579594163631,2.6953916987626014,4.647111195565858,1.4373943399719245,5.222007580400129,1.3445928478996947,1.2408981202619809,3.721534622677263
167,167,0.24778458437717205,6.1234922929385105,1.0744840000904223,2.7525641741609044,5.849613237025353,2.0305810806317166,4.526291247568587,4.953599630654833,5.63257918159793,5.032579594163631,2.6953916987626014,4.647111195565858,1.4373943399719245,5.222007570400129,1.3445928578996946,1.2408981202619809,3.721534622677263
168,168,0.24778458437717205,6.1234922929385105,1.0744840000904223,2.7525641741609044,5.849613237025353,2.0305810806317166,4.526291247568587,4.953599630654833,5.63257918159793,5.032579594163631,2.6953916987626014,4.647111195565858,1.4373943399719245,5.222007570400129,1.3445928478996947,1.2408981302619808,3.721534622677263
169,169,0.24778458437717205,6.1234922929385105,1.0744840000904223,2.7525641741609044,5.849613237025353,2.0305810806317166,4.526291247568587,4.953599630654833,5.63257918159793,5.032579594163631,2.6953916987626014,4.647111195565858,1.4373943399719245,5.222007570400129,1.3445928478996947,1.2408981202619809,3.721534632677263
170,170,0.04336513091734745,5.975941954757886,0.5561524958693882,2.521896460460414,5.449008953356719,1.0766686571341804,5.0930762217448,5.230206115262382,5.1085338831034655,5.032579594163631,2.6953916987626014,4.647111195565858,1.4373943399719245,5.222007570400129,1.3445928478996947,1.2408981202619809,3.721534622677263
171,171,0.043365130913617704,5.975941964757886,0.5561524958693882,2.521896460460414,5.449008953356719,1.0766686571341804,5.0930762217448,5.230206115262382,5.1085338831034655,5.032579594163631,2.6953916987626014,4.647111195565858,1.4373943399719245,5.222007570400129,1.3445928478996947,1.2408981202619809,3.721534622677263
172,172,0.04336513082790489,5.975941954757886,0.5561525058693882,2.521896460460414,5.449008953356719,1.0766686571341804,5.0930762217448,5.230206115262382,5.1085338831034655,5.032579594163631,2.6953916987626014,4.647111195565858,1.4373943399719245,5.222007570400129,1.3445928478996947,1.2408981202619809,3.721534622677263
173,173,0.043365130759571525,5.975941954757886,0.5561524958693882,2.521896470460414,5.449008953356719,1.0766686571341804,5.0930762217448,5.230206115262382,5.1085338831034655,5.032579594163631,2.6953916987626014,4.647111195565858,1.4373943399719245,5.222007570400129,1.3445928478996947,1.2408981202619809,3.721534622677263
174,174,0.04336513073074344,5.975941954757886,0.5561524958693882,2.521896460460414,5.449008963356719,1.0766686571341804,5.0930762217448,5.230206115262382,5.1085338831034655,5.032579594163631,2.6953916987626014,4.647111195565858,1.4373943399719245,5.222007570400129,1.3445928478996947,1.2408981202619809,3.721534622677263
175,175,0.04336513088096311,5.975941954757886,0.5561524958693882,2.521896460460414,5.449008953356719,1.0766686671341803,5.0930762217448,5.230206115262382,5.1085338831034655,5.032579594163631,2.6953916987626014,4.647111195565858,1.4373943399719245,5.222007570400129,1.3445928478996947,1.2408981202619809,3.721534622677263
176,176,0.04336513116466806,5.975941954757886,0.5561524958693882,2.521896460460414,5.449008953356719,1.0766686571341804,5.0930762317448,5.230206115262382,5.1085338831034655,5.032579594163631,2.6953916987626014,4.647111195565858,1.4373943399719245,5.222007570400129,1.3445928478996947,1.2408981202619809,3.721534622677263
