,# of evaluations,epsilon,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,theta_9,theta_10,theta_11,theta_12,theta_13,theta_14,theta_15,theta_16,theta_17,theta_18,theta_19,theta_20,theta_21,theta_22,theta_23
46,46,0.1979186496156195,3.0754753022104784,5.288076612894199,2.4164572647865277,1.8818283696722171,5.479686097147424,2.0121994582958203,3.536318281052862,3.9773315716744984,0.44829946200499515,1.7475256996182782,0.35554266785010474,6.050011875479163,6.085407124918522,6.009177763212764,3.326421975490478,5.044410362352844,3.694113711887926,3.105138274828363,2.1342367570058554,2.466613867416079,2.3815827031426795,3.7574648095748895,3.627096038215556,0.7124491371896584
47,47,0.1979186496156195,3.0754753022104784,5.288076612894199,2.4164572647865277,1.8818283696722171,5.479686097147424,2.0121994582958203,3.536318281052862,3.9773315716744984,0.44829946200499515,1.7475256996182782,0.35554266785010474,6.050011875479163,6.085407124918522,6.009177763212764,3.326421975490478,5.044410362352844,3.694113711887926,3.105138274828363,2.1342367570058554,2.466613867416079,2.3815826931426796,3.7574648195748894,3.627096038215556,0.7124491371896584
48,48,0.1979186496156195,3.0754753022104784,5.288076612894199,2.4164572647865277,1.8818283696722171,5.479686097147424,2.0121994582958203,3.536318281052862,3.9773315716744984,0.44829946200499515,1.7475256996182782,0.35554266785010474,6.050011875479163,6.085407124918522,6.009177763212764,3.326421975490478,5.044410362352844,3.694113711887926,3.105138274828363,2.1342367570058554,2.466613867416079,2.3815826931426796,3.7574648095748895,3.627096048215556,0.7124491371896584
49,49,0.1979186496156195,3.0754753022104784,5.288076612894199,2.4164572647865277,1.8818283696722171,5.479686097147424,2.0121994582958203,3.536318281052862,3.9773315716744984,0.44829946200499515,1.7475256996182782,0.35554266785010474,6.050011875479163,6.085407124918522,6.009177763212764,3.326421975490478,5.044410362352844,3.694113711887926,3.105138274828363,2.1342367570058554,2.466613867416079,2.3815826931426796,3.7574648095748895,3.627096038215556,0.7124491471896585
50,50,0.10543363072499662,2.93450635151444,5.364308907973424,2.5992511273011543,2.1831841478621588,5.591729590411876,2.1806653330989354,3.549167813233077,3.823629974277282,0.44829946200499515,1.7475256996182782,0.35554266785010474,6.050011875479163,6.085407124918522,6.009177763212764,3.326421975490478,5.044410362352844,3.694113711887926,3.105138274828363,2.1342367570058554,2.466613867416079,2.3815826931426796,3.7574648095748895,3.627096038215556,0.7124491371896584
51,51,0.10543363195338937,2.93450636151444,5.364308907973424,2.5992511273011543,2.1831841478621588,5.591729590411876,2.1806653330989354,3.549167813233077,3.823629974277282,0.44829946200499515,1.7475256996182782,0.35554266785010474,6.050011875479163,6.085407124918522,6.009177763212764,3.326421975490478,5.044410362352844,3.694113711887926,3.105138274828363,2.1342367570058554,2.466613867416079,2.3815826931426796,3.7574648095748895,3.627096038215556,0.7124491371896584
52,52,0.10543362996288348,2.93450635151444,5.364308917973424,2.5992511273011543,2.1831841478621588,5.591729590411876,2.1806653330989354,3.549167813233077,3.823629974277282,0.44829946200499515,1.7475256996182782,0.35554266785010474,6.050011875479163,6.085407124918522,6.009177763212764,3.326421975490478,5.044410362352844,3.694113711887926,3.105138274828363,2.1342367570058554,2.466613867416079,2.3815826931426796,3.7574648095748895,3.627096038215556,0.7124491371896584
53,53,0.10543363216009788,2.93450635151444,5.364308907973424,2.599251137301154,2.1831841478621588,5.591729590411876,2.1806653330989354,3.549167813233077,3.823629974277282,0.44829946200499515,1.7475256996182782,0.35554266785010474,6.050011875479163,6.085407124918522,6.009177763212764,3.326421975490478,5.044410362352844,3.694113711887926,3.105138274828363,2.1342367570058554,2.466613867416079,2.3815826931426796,3.7574648095748895,3.627096038215556,0.7124491371896584
54,54,0.10543363097612896,2.93450635151444,5.364308907973424,2.5992511273011543,2.1831841578621587,5.591729590411876,2.1806653330989354,3.549167813233077,3.823629974277282,0.44829946200499515,1.7475256996182782,0.35554266785010474,6.050011875479163,6.085407124918522,6.009177763212764,3.326421975490478,5.044410362352844,3.694113711887926,3.105138274828363,2.1342367570058554,2.466613867416079,2.3815826931426796,3.7574648095748895,3.627096038215556,0.7124491371896584
55,55,0.10543363073158706,2.93450635151444,5.364308907973424,2.5992511273011543,2.1831841478621588,5.591729600411876,2.1806653330989354,3.549167813233077,3.823629974277282,0.44829946200499515,1.7475256996182782,0.35554266785010474,6.050011875479163,6.085407124918522,6.009177763212764,3.326421975490478,5.044410362352844,3.694113711887926,3.105138274828363,2.1342367570058554,2.466613867416079,2.3815826931426796,3.7574648095748895,3.627096038215556,0.7124491371896584
56,56,0.10543363072004527,2.93450635151444,5.364308907973424,2.5992511273011543,2.1831841478621588,5.591729590411876,2.1806653430989353,3.549167813233077,3.823629974277282,0.44829946200499515,1.7475256996182782,0.35554266785010474,6.050011875479163,6.085407124918522,6.009177763212764,3.326421975490478,5.044410362352844,3.694113711887926,3.105138274828363,2.1342367570058554,2.466613867416079,2.3815826931426796,3.7574648095748895,3.627096038215556,0.7124491371896584
57,57,0.10543363017203315,2.93450635151444,5.364308907973424,2.5992511273011543,2.1831841478621588,5.591729590411876,2.1806653330989354,3.549167823233077,3.823629974277282,0.44829946200499515,1.7475256996182782,0.35554266785010474,6.050011875479163,6.085407124918522,6.009177763212764,3.326421975490478,5.044410362352844,3.694113711887926,3.105138274828363,2.1342367570058554,2.466613867416079,2.3815826931426796,3.7574648095748895,3.627096038215556,0.7124491371896584
58,58,0.10543363007981237,2.93450635151444,5.364308907973424,2.5992511273011543,2.1831841478621588,5.591729590411876,2.1806653330989354,3.549167813233077,3.823629984277282,0.44829946200499515,1.7475256996182782,0.35554266785010474,6.050011875479163,6.085407124918522,6.009177763212764,3.326421975490478,5.044410362352844,3.694113711887926,3.105138274828363,2.1342367570058554,2.466613867416079,2.3815826931426796,3.7574648095748895,3.627096038215556,0.7124491371896584
59,59,0.10543363072499662,2.93450635151444,5.364308907973424,2.5992511273011543,2.1831841478621588,5.591729590411876,2.1806653330989354,3.549167813233077,3.823629974277282,0.44829947200499515,1.7475256996182782,0.35554266785010474,6.050011875479163,6.085407124918522,6.009177763212764,3.326421975490478,5.044410362352844,3.694113711887926,3.105138274828363,2.1342367570058554,2.466613867416079,2.3815826931426796,3.7574648095748895,3.627096038215556,0.7124491371896584
60,60,0.10543363072499662,2.93450635151444,5.364308907973424,2.5992511273011543,2.1831841478621588,5.591729590411876,2.1806653330989354,3.549167813233077,3.823629974277282,0.44829946200499515,1.7475257096182781,0.35554266785010474,6.050011875479163,6.085407124918522,6.009177763212764,3.326421975490478,5.044410362352844,3.694113711887926,3.105138274828363,2.1342367570058554,2.466613867416079,2.3815826931426796,3.7574648095748895,3.627096038215556,0.7124491371896584
61,61,0.10543363072499662,2.93450635151444,5.364308907973424,2.5992511273011543,2.1831841478621588,5.591729590411876,2.1806653330989354,3.549167813233077,3.823629974277282,0.44829946200499515,1.7475256996182782,0.35554267785010474,6.050011875479163,6.085407124918522,6.009177763212764,3.326421975490478,5.044410362352844,3.694113711887926,3.105138274828363,2.1342367570058554,2.466613867416079,2.3815826931426796,3.7574648095748895,3.627096038215556,0.7124491371896584
62,62,0.10543363072499662,2.93450635151444,5.364308907973424,2.5992511273011543,2.1831841478621588,5.591729590411876,2.1806653330989354,3.549167813233077,3.823629974277282,0.44829946200499515,1.7475256996182782,0.35554266785010474,6.050011885479163,6.085407124918522,6.009177763212764,3.326421975490478,5.044410362352844,3.694113711887926,3.105138274828363,2.1342367570058554,2.466613867416079,2.3815826931426796,3.7574648095748895,3.627096038215556,0.7124491371896584
