,# of evaluations,epsilon,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,theta_9,theta_10,theta_11,theta_12,theta_13,theta_14,theta_15
15,15,0.5519698244447876,2.562683883786935,1.431503327757531,0.6629261496248575,3.2428873961173346,4.704076820895003,0.03827616262455813,1.1269482863670162,4.0634856177488645,3.8736577971237818,1.4103181660316484,1.1319284385300072,1.9140212754753843,6.21558746126464,5.910793229126739,3.511291407098437,6.104808775726069
16,16,0.5519698244447876,2.562683883786935,1.431503327757531,0.6629261496248575,3.2428873961173346,4.704076820895003,0.03827616262455813,1.1269482863670162,4.0634856177488645,3.8736577971237818,1.4103181660316484,1.1319284385300072,1.9140212754753843,6.21558746126464,5.910793229126739,3.511291397098437,6.104808785726069
17,17,0.2089420614318112,2.2001208153302123,1.4360337371385072,0.6366184602645633,3.403844921203382,4.726894435359546,0.0,1.5172367989864795,4.437367276714878,3.8736577971237818,1.4103181660316484,1.1319284385300072,1.9140212754753843,6.21558746126464,5.910793229126739,3.511291397098437,6.104808775726069
18,18,0.2089420637278419,2.2001208253302122,1.4360337371385072,0.6366184602645633,3.403844921203382,4.726894435359546,0.0,1.5172367989864795,4.437367276714878,3.8736577971237818,1.4103181660316484,1.1319284385300072,1.9140212754753843,6.21558746126464,5.910793229126739,3.511291397098437,6.104808775726069
19,19,0.2089420614215755,2.2001208153302123,1.4360337471385072,0.6366184602645633,3.403844921203382,4.726894435359546,0.0,1.5172367989864795,4.437367276714878,3.8736577971237818,1.4103181660316484,1.1319284385300072,1.9140212754753843,6.21558746126464,5.910793229126739,3.511291397098437,6.104808775726069
20,20,0.2089420623765213,2.2001208153302123,1.4360337371385072,0.6366184702645633,3.403844921203382,4.726894435359546,0.0,1.5172367989864795,4.437367276714878,3.8736577971237818,1.4103181660316484,1.1319284385300072,1.9140212754753843,6.21558746126464,5.910793229126739,3.511291397098437,6.104808775726069
21,21,0.20894206173100754,2.2001208153302123,1.4360337371385072,0.6366184602645633,3.403844931203382,4.726894435359546,0.0,1.5172367989864795,4.437367276714878,3.8736577971237818,1.4103181660316484,1.1319284385300072,1.9140212754753843,6.21558746126464,5.910793229126739,3.511291397098437,6.104808775726069
22,22,0.20894206118474717,2.2001208153302123,1.4360337371385072,0.6366184602645633,3.403844921203382,4.726894445359546,0.0,1.5172367989864795,4.437367276714878,3.8736577971237818,1.4103181660316484,1.1319284385300072,1.9140212754753843,6.21558746126464,5.910793229126739,3.511291397098437,6.104808775726069
23,23,0.20894206276887428,2.2001208153302123,1.4360337371385072,0.6366184602645633,3.403844921203382,4.726894435359546,1e-08,1.5172367989864795,4.437367276714878,3.8736577971237818,1.4103181660316484,1.1319284385300072,1.9140212754753843,6.21558746126464,5.910793229126739,3.511291397098437,6.104808775726069
24,24,0.2089420601486262,2.2001208153302123,1.4360337371385072,0.6366184602645633,3.403844921203382,4.726894435359546,0.0,1.5172368089864794,4.437367276714878,3.8736577971237818,1.4103181660316484,1.1319284385300072,1.9140212754753843,6.21558746126464,5.910793229126739,3.511291397098437,6.104808775726069
25,25,0.20894206017263917,2.2001208153302123,1.4360337371385072,0.6366184602645633,3.403844921203382,4.726894435359546,0.0,1.5172367989864795,4.437367286714878,3.8736577971237818,1.4103181660316484,1.1319284385300072,1.9140212754753843,6.21558746126464,5.910793229126739,3.511291397098437,6.104808775726069
26,26,0.2089420614318112,2.2001208153302123,1.4360337371385072,0.6366184602645633,3.403844921203382,4.726894435359546,0.0,1.5172367989864795,4.437367276714878,3.8736578071237817,1.4103181660316484,1.1319284385300072,1.9140212754753843,6.21558746126464,5.910793229126739,3.511291397098437,6.104808775726069
27,27,0.2089420614318112,2.2001208153302123,1.4360337371385072,0.6366184602645633,3.403844921203382,4.726894435359546,0.0,1.5172367989864795,4.437367276714878,3.8736577971237818,1.4103181760316483,1.1319284385300072,1.9140212754753843,6.21558746126464,5.910793229126739,3.511291397098437,6.104808775726069
28,28,0.2089420614318112,2.2001208153302123,1.4360337371385072,0.6366184602645633,3.403844921203382,4.726894435359546,0.0,1.5172367989864795,4.437367276714878,3.8736577971237818,1.4103181660316484,1.1319284485300072,1.9140212754753843,6.21558746126464,5.910793229126739,3.511291397098437,6.104808775726069
29,29,0.2089420614318112,2.2001208153302123,1.4360337371385072,0.6366184602645633,3.403844921203382,4.726894435359546,0.0,1.5172367989864795,4.437367276714878,3.8736577971237818,1.4103181660316484,1.1319284385300072,1.9140212854753842,6.21558746126464,5.910793229126739,3.511291397098437,6.104808775726069
30,30,0.2089420614318112,2.2001208153302123,1.4360337371385072,0.6366184602645633,3.403844921203382,4.726894435359546,0.0,1.5172367989864795,4.437367276714878,3.8736577971237818,1.4103181660316484,1.1319284385300072,1.9140212754753843,6.21558747126464,5.910793229126739,3.511291397098437,6.104808775726069
31,31,0.2089420614318112,2.2001208153302123,1.4360337371385072,0.6366184602645633,3.403844921203382,4.726894435359546,0.0,1.5172367989864795,4.437367276714878,3.8736577971237818,1.4103181660316484,1.1319284385300072,1.9140212754753843,6.21558746126464,5.910793239126739,3.511291397098437,6.104808775726069
32,32,0.2089420614318112,2.2001208153302123,1.4360337371385072,0.6366184602645633,3.403844921203382,4.726894435359546,0.0,1.5172367989864795,4.437367276714878,3.8736577971237818,1.4103181660316484,1.1319284385300072,1.9140212754753843,6.21558746126464,5.910793229126739,3.511291407098437,6.104808775726069
33,33,0.2089420614318112,2.2001208153302123,1.4360337371385072,0.6366184602645633,3.403844921203382,4.726894435359546,0.0,1.5172367989864795,4.437367276714878,3.8736577971237818,1.4103181660316484,1.1319284385300072,1.9140212754753843,6.21558746126464,5.910793229126739,3.511291397098437,6.104808785726069
